dataset_id,query,treatment_case,bf_cost_multiplier,model,seed_count,median_adjusted_speedup_vs_baseline,geomean_adjusted_speedup_vs_baseline,seed_win_rate
tpcds_sf10_t8,Q38,2,1.5,cpu_share,20,0.984953861,0.984008633,0
tpcds_sf10_t8,Q38,2,2,cpu_share,20,0.970353783,0.969432712,0
tpcds_sf10_t8,Q38,2,4,cpu_share,20,0.916039566,0.915205759,0
tpcds_sf10_t8,Q38,2,8,cpu_share,20,0.823815672,0.823120583,0
tpcds_sf10_t8,Q38,4,1,cpu_share,20,1,0.990282089,0
tpcds_sf10_t8,Q38,4,1.5,cpu_share,20,0.896684514,0.88941748,0
tpcds_sf10_t8,Q38,4,2,cpu_share,20,0.812718145,0.807216042,0
tpcds_sf10_t8,Q38,4,4,cpu_share,20,0.591255348,0.589395493,0
tpcds_sf10_t8,Q38,4,8,cpu_share,20,0.382691312,0.382851572,0
tpcds_sf10_t8,Q39,2,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q39,2,1.5,cpu_share,20,0.991838848,0.992077975,0
tpcds_sf10_t8,Q39,2,2,cpu_share,20,0.983809827,0.984280673,0
tpcds_sf10_t8,Q39,2,4,cpu_share,20,0.952952883,0.954281494,0
tpcds_sf10_t8,Q39,2,8,cpu_share,20,0.896703155,0.899460566,0
tpcds_sf10_t8,Q39,4,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q39,4,1.5,cpu_share,20,0.991333315,0.991596362,0
tpcds_sf10_t8,Q39,4,2,cpu_share,20,0.982815563,0.983333008,0
tpcds_sf10_t8,Q39,4,4,cpu_share,20,0.950159645,0.951614341,0
tpcds_sf10_t8,Q39,4,8,cpu_share,20,0.890952464,0.893951197,0
tpcds_sf10_t8,Q40,2,1,cpu_share,20,1.90909091,1.84835454,0.95
tpcds_sf10_t8,Q40,2,1.5,cpu_share,20,1.88646422,1.82365372,0.95
tpcds_sf10_t8,Q40,2,2,cpu_share,20,1.86436767,1.7996129,0.95
tpcds_sf10_t8,Q40,2,4,cpu_share,20,1.78092695,1.70954154,0.95
tpcds_sf10_t8,Q40,2,8,cpu_share,20,1.63461372,1.55422529,0.95
tpcds_sf10_t8,Q40,4,1,cpu_share,20,1.90909091,1.84835454,0.95
tpcds_sf10_t8,Q40,4,1.5,cpu_share,20,1.7579257,1.69091073,0.95
tpcds_sf10_t8,Q40,4,2,cpu_share,20,1.6289434,1.55827435,0.95
tpcds_sf10_t8,Q40,4,4,cpu_share,20,1.25934342,1.18645027,0.95
tpcds_sf10_t8,Q40,4,8,cpu_share,20,0.866249223,0.803509574,0
tpcds_sf10_t8,Q41,2,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q41,2,1.5,cpu_share,20,1,1,0
tpcds_sf10_t8,Q41,2,2,cpu_share,20,1,1,0
tpcds_sf10_t8,Q41,2,4,cpu_share,20,1,1,0
tpcds_sf10_t8,Q41,2,8,cpu_share,20,1,1,0
tpcds_sf10_t8,Q41,4,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q41,4,1.5,cpu_share,20,1,1,0
tpcds_sf10_t8,Q41,4,2,cpu_share,20,1,1,0
tpcds_sf10_t8,Q41,4,4,cpu_share,20,1,1,0
tpcds_sf10_t8,Q41,4,8,cpu_share,20,1,1,0
tpcds_sf10_t8,Q42,2,1,cpu_share,20,1,1.16857599,0.4
tpcds_sf10_t8,Q42,2,1.5,cpu_share,20,0.95409249,1.11470046,0.4
tpcds_sf10_t8,Q42,2,2,cpu_share,20,0.912274279,1.06561442,0.4
tpcds_sf10_t8,Q42,2,4,cpu_share,20,0.776524572,0.90625453,0.4
tpcds_sf10_t8,Q42,2,8,cpu_share,20,0.599023683,0.698011467,0
tpcds_sf10_t8,Q42,4,1,cpu_share,20,1,1.16857599,0.4
tpcds_sf10_t8,Q42,4,1.5,cpu_share,20,0.95311999,1.11314374,0.4
tpcds_sf10_t8,Q42,4,2,cpu_share,20,0.910498942,1.06277406,0.4
tpcds_sf10_t8,Q42,4,4,cpu_share,20,0.772684414,0.900124476,0.4
tpcds_sf10_t8,Q42,4,8,cpu_share,20,0.593720045,0.689580424,0
tpcds_sf10_t8,Q43,2,1,cpu_share,20,1.47619048,1.47619048,1
tpcds_sf10_t8,Q43,2,1.5,cpu_share,20,1.37250763,1.37223194,1
tpcds_sf10_t8,Q43,2,2,cpu_share,20,1.28245962,1.28197504,1
tpcds_sf10_t8,Q43,2,4,cpu_share,20,1.01597518,1.01504509,0.55
tpcds_sf10_t8,Q43,2,8,cpu_share,20,0.717848218,0.716741565,0
tpcds_sf10_t8,Q43,4,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q43,4,1.5,cpu_share,20,0.883460249,0.882883061,0
tpcds_sf10_t8,Q43,4,2,cpu_share,20,0.791255576,0.790330806,0
tpcds_sf10_t8,Q43,4,4,cpu_share,20,0.558236608,0.556860257,0
tpcds_sf10_t8,Q43,4,8,cpu_share,20,0.351331549,0.350063143,0
tpcds_sf10_t8,Q44,2,1,cpu_share,20,1.00339249,1.0069657,0.6
tpcds_sf10_t8,Q44,2,1.5,cpu_share,20,1.00339249,1.0069657,0.6
tpcds_sf10_t8,Q44,2,2,cpu_share,20,1.00339249,1.0069657,0.6
tpcds_sf10_t8,Q44,2,4,cpu_share,20,1.00339249,1.0069657,0.6
tpcds_sf10_t8,Q44,2,8,cpu_share,20,1.00339249,1.0069657,0.6
tpcds_sf10_t8,Q44,4,1,cpu_share,20,1.08119388,1.08685265,1
tpcds_sf10_t8,Q44,4,1.5,cpu_share,20,1.08052976,1.08619468,1
tpcds_sf10_t8,Q44,4,2,cpu_share,20,1.07986646,1.08553751,1
tpcds_sf10_t8,Q44,4,4,cpu_share,20,1.07722139,1.08291674,1
tpcds_sf10_t8,Q44,4,8,cpu_share,20,1.07196994,1.077713,1
tpcds_sf10_t8,Q45,2,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q45,2,1.5,cpu_share,20,0.977622248,0.977569092,0
tpcds_sf10_t8,Q45,2,2,cpu_share,20,0.956224105,0.956123119,0
tpcds_sf10_t8,Q45,2,4,cpu_share,20,0.87924468,0.878995132,0
tpcds_sf10_t8,Q45,2,8,cpu_share,20,0.757312119,0.756898154,0
tpcds_sf10_t8,Q45,4,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q45,4,1.5,cpu_share,20,0.932974428,0.931055011,0
tpcds_sf10_t8,Q45,4,2,cpu_share,20,0.874369592,0.871021042,0
tpcds_sf10_t8,Q45,4,4,cpu_share,20,0.698792374,0.692505884,0
tpcds_sf10_t8,Q45,4,8,cpu_share,20,0.498566084,0.491268632,0
tpcds_sf10_t8,Q46,2,1,cpu_share,20,1.26829268,1.26706189,1
tpcds_sf10_t8,Q46,2,1.5,cpu_share,20,1.15203098,1.15114359,1
tpcds_sf10_t8,Q46,2,2,cpu_share,20,1.05529444,1.05465888,1
tpcds_sf10_t8,Q46,2,4,cpu_share,20,0.789961186,0.789854966,0
tpcds_sf10_t8,Q46,2,8,cpu_share,20,0.525638402,0.525817988,0
tpcds_sf10_t8,Q46,4,1,cpu_share,20,1.26829268,1.26706189,1
tpcds_sf10_t8,Q46,4,1.5,cpu_share,20,1.12694147,1.1258552,1
tpcds_sf10_t8,Q46,4,2,cpu_share,20,1.01393869,1.0129673,0.95
tpcds_sf10_t8,Q46,4,4,cpu_share,20,0.72367747,0.722997006,0
tpcds_sf10_t8,Q46,4,8,cpu_share,20,0.460197395,0.459773618,0
tpcds_sf10_t8,Q47,2,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q47,2,1.5,cpu_share,20,0.992807558,0.992777268,0
tpcds_sf10_t8,Q47,2,2,cpu_share,20,0.98571784,0.98565813,0
tpcds_sf10_t8,Q47,2,4,cpu_share,20,0.958343413,0.958174174,0
tpcds_sf10_t8,Q47,2,8,cpu_share,20,0.907915846,0.907561735,0
tpcds_sf10_t8,Q47,4,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q47,4,1.5,cpu_share,20,0.992671836,0.99269164,0
tpcds_sf10_t8,Q47,4,2,cpu_share,20,0.985450295,0.985489334,0
tpcds_sf10_t8,Q47,4,4,cpu_share,20,0.957585134,0.957695782,0
tpcds_sf10_t8,Q47,4,8,cpu_share,20,0.906329352,0.906560873,0
tpcds_sf10_t8,Q48,2,1,cpu_share,20,1,0.97953421,0
tpcds_sf10_t8,Q48,2,1.5,cpu_share,20,0.982702474,0.962374397,0
tpcds_sf10_t8,Q48,2,2,cpu_share,20,0.965993182,0.945807972,0
tpcds_sf10_t8,Q48,2,4,cpu_share,20,0.904476452,0.884898231,0
tpcds_sf10_t8,Q48,2,8,cpu_share,20,0.802292669,0.783989404,0
tpcds_sf10_t8,Q48,4,1,cpu_share,20,1,0.925883391,0
tpcds_sf10_t8,Q48,4,1.5,cpu_share,20,0.822358344,0.769479836,0
tpcds_sf10_t8,Q48,4,2,cpu_share,20,0.69830949,0.658357335,0
tpcds_sf10_t8,Q48,4,4,cpu_share,20,0.435523113,0.417448569,0
tpcds_sf10_t8,Q48,4,8,cpu_share,20,0.249953161,0.241119623,0
tpcds_sf10_t8,Q49,2,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q49,2,1.5,cpu_share,20,0.986495452,0.986574586,0
tpcds_sf10_t8,Q49,2,2,cpu_share,20,0.97335079,0.973505008,0
tpcds_sf10_t8,Q49,2,4,cpu_share,20,0.924097839,0.924516269,0
tpcds_sf10_t8,Q49,2,8,cpu_share,20,0.8391713,0.839981134,0
tpcds_sf10_t8,Q49,4,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q49,4,1.5,cpu_share,20,0.984728231,0.984717423,0
tpcds_sf10_t8,Q49,4,2,cpu_share,20,0.969915899,0.969895072,0
tpcds_sf10_t8,Q49,4,4,cpu_share,20,0.914869827,0.914815653,0
tpcds_sf10_t8,Q49,4,8,cpu_share,20,0.82161128,0.821513849,0
tpcds_sf10_t8,Q50,2,1,cpu_share,20,2.64516129,2.63956153,1
tpcds_sf10_t8,Q50,2,1.5,cpu_share,20,2.39797933,2.39301188,1
tpcds_sf10_t8,Q50,2,2,cpu_share,20,2.19305248,2.18862846,1
tpcds_sf10_t8,Q50,2,4,cpu_share,20,1.63439307,1.63146206,1
tpcds_sf10_t8,Q50,2,8,cpu_share,20,1.08277238,1.08118849,0.6
tpcds_sf10_t8,Q50,4,1,cpu_share,20,2.64516129,2.63956153,1
tpcds_sf10_t8,Q50,4,1.5,cpu_share,20,2.24035612,2.23605333,1
tpcds_sf10_t8,Q50,4,2,cpu_share,20,1.94300646,1.93957302,1
tpcds_sf10_t8,Q50,4,4,cpu_share,20,1.26919549,1.26743102,0.75
tpcds_sf10_t8,Q50,4,8,cpu_share,20,0.749418129,0.74861473,0
tpcds_sf10_t8,Q51,2,1,cpu_share,20,1,0.982903804,0
tpcds_sf10_t8,Q51,2,1.5,cpu_share,20,0.996788676,0.979764942,0
tpcds_sf10_t8,Q51,2,2,cpu_share,20,0.993597912,0.976646066,0
tpcds_sf10_t8,Q51,2,4,cpu_share,20,0.981036548,0.964366648,0
tpcds_sf10_t8,Q51,2,8,cpu_share,20,0.956843153,0.940711509,0
tpcds_sf10_t8,Q51,4,1,cpu_share,20,1.05714286,1.02473431,0.55
tpcds_sf10_t8,Q51,4,1.5,cpu_share,20,1.03892447,1.00785337,0.55
tpcds_sf10_t8,Q51,4,2,cpu_share,20,1.02132338,0.991520994,0.55
tpcds_sf10_t8,Q51,4,4,cpu_share,20,0.95650435,0.931173914,0
tpcds_sf10_t8,Q51,4,8,cpu_share,20,0.848768893,0.83016171,0
tpcds_sf10_t8,Q52,2,1,cpu_share,20,1.23809524,1.21498579,0.5
tpcds_sf10_t8,Q52,2,1.5,cpu_share,20,1.18335912,1.15982341,0.5
tpcds_sf10_t8,Q52,2,2,cpu_share,20,1.13331079,1.109493,0.5
tpcds_sf10_t8,Q52,2,4,cpu_share,20,0.969626374,0.945621549,0.5
tpcds_sf10_t8,Q52,2,8,cpu_share,20,0.752855394,0.730398146,0
tpcds_sf10_t8,Q52,4,1,cpu_share,20,1.23809524,1.21498579,0.5
tpcds_sf10_t8,Q52,4,1.5,cpu_share,20,1.18182845,1.15809043,0.5
tpcds_sf10_t8,Q52,4,2,cpu_share,20,1.13051528,1.1063272,0.5
tpcds_sf10_t8,Q52,4,4,cpu_share,20,0.963572576,0.938762139,0.5
tpcds_sf10_t8,Q52,4,8,cpu_share,20,0.744486842,0.720915609,0
tpcds_sf10_t8,Q53,2,1,cpu_share,20,1.47619048,1.67410376,1
tpcds_sf10_t8,Q53,2,1.5,cpu_share,20,1.38691975,1.55700048,1
tpcds_sf10_t8,Q53,2,2,cpu_share,20,1.30783105,1.45538679,1
tpcds_sf10_t8,Q53,2,4,cpu_share,20,1.06492638,1.15486821,0.6
tpcds_sf10_t8,Q53,2,8,cpu_share,20,0.776494452,0.818274454,0.45
tpcds_sf10_t8,Q53,4,1,cpu_share,20,1.47619048,1.46077233,0.7
tpcds_sf10_t8,Q53,4,1.5,cpu_share,20,1.37115026,1.34258782,0.7
tpcds_sf10_t8,Q53,4,2,cpu_share,20,1.28006559,1.24225477,0.7
tpcds_sf10_t8,Q53,4,4,cpu_share,20,1.01133603,0.956981683,0.55
tpcds_sf10_t8,Q53,4,8,cpu_share,20,0.712274615,0.656448597,0
tpcds_sf10_t8,Q55,2,1,cpu_share,20,1.23809524,1.21498579,0.5
tpcds_sf10_t8,Q55,2,1.5,cpu_share,20,1.18508225,1.16157154,0.5
tpcds_sf10_t8,Q55,2,2,cpu_share,20,1.13648182,1.11269506,0.5
tpcds_sf10_t8,Q55,2,4,cpu_share,20,0.976665296,0.952620255,0.5
tpcds_sf10_t8,Q55,2,8,cpu_share,20,0.762906079,0.740184369,0
tpcds_sf10_t8,Q55,4,1,cpu_share,20,1.23809524,1.21498579,0.5
tpcds_sf10_t8,Q55,4,1.5,cpu_share,20,1.18332092,1.15972895,0.5
tpcds_sf10_t8,Q55,4,2,cpu_share,20,1.13325074,1.10932114,0.5
tpcds_sf10_t8,Q55,4,4,cpu_share,20,0.969565589,0.945254191,0.5
tpcds_sf10_t8,Q55,4,8,cpu_share,20,0.752899415,0.729899639,0
tpcds_sf10_t8,Q56,2,1,cpu_share,20,1,1.08749345,0.3
tpcds_sf10_t8,Q56,2,1.5,cpu_share,20,0.970665445,1.0547778,0.3
tpcds_sf10_t8,Q56,2,2,cpu_share,20,0.943004095,1.02397535,0.3
tpcds_sf10_t8,Q56,2,4,cpu_share,20,0.846519282,0.916889726,0.3
tpcds_sf10_t8,Q56,2,8,cpu_share,20,0.702739647,0.758325459,0
tpcds_sf10_t8,Q56,4,1,cpu_share,20,1,1.08749345,0.3
tpcds_sf10_t8,Q56,4,1.5,cpu_share,20,0.965577002,1.04930984,0.3
tpcds_sf10_t8,Q56,4,2,cpu_share,20,0.933445152,1.01371895,0.3
tpcds_sf10_t8,Q56,4,4,cpu_share,20,0.823791634,0.892629447,0.3
tpcds_sf10_t8,Q56,4,8,cpu_share,20,0.667069938,0.72053254,0
tpcds_sf10_t8,Q57,2,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q57,2,1.5,cpu_share,20,0.992551777,0.992569187,0
tpcds_sf10_t8,Q57,2,2,cpu_share,20,0.985213685,0.985248002,0
tpcds_sf10_t8,Q57,2,4,cpu_share,20,0.956915187,0.957012392,0
tpcds_sf10_t8,Q57,2,8,cpu_share,20,0.904930193,0.905133357,0
tpcds_sf10_t8,Q57,4,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q57,4,1.5,cpu_share,20,0.991835208,0.991832526,0
tpcds_sf10_t8,Q57,4,2,cpu_share,20,0.983802663,0.983797391,0
tpcds_sf10_t8,Q57,4,4,cpu_share,20,0.952932719,0.952917934,0
tpcds_sf10_t8,Q57,4,8,cpu_share,20,0.896661494,0.896631157,0
tpcds_sf10_t8,Q58,2,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q58,2,1.5,cpu_share,20,1,1,0
tpcds_sf10_t8,Q58,2,2,cpu_share,20,1,1,0
tpcds_sf10_t8,Q58,2,4,cpu_share,20,1,1,0
tpcds_sf10_t8,Q58,2,8,cpu_share,20,1,1,0
tpcds_sf10_t8,Q58,4,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q58,4,1.5,cpu_share,20,1,1,0
tpcds_sf10_t8,Q58,4,2,cpu_share,20,1,1,0
tpcds_sf10_t8,Q58,4,4,cpu_share,20,1,1,0
tpcds_sf10_t8,Q58,4,8,cpu_share,20,1,1,0
tpcds_sf10_t8,Q59,2,1,cpu_share,20,1,1.00750461,0.05
tpcds_sf10_t8,Q59,2,1.5,cpu_share,20,1,1.00750461,0.05
tpcds_sf10_t8,Q59,2,2,cpu_share,20,1,1.00750461,0.05
tpcds_sf10_t8,Q59,2,4,cpu_share,20,1,1.00750461,0.05
tpcds_sf10_t8,Q59,2,8,cpu_share,20,1,1.00750461,0.05
tpcds_sf10_t8,Q59,4,1,cpu_share,20,1,1.00750461,0.05
tpcds_sf10_t8,Q59,4,1.5,cpu_share,20,1,1.00750461,0.05
tpcds_sf10_t8,Q59,4,2,cpu_share,20,1,1.00750461,0.05
tpcds_sf10_t8,Q59,4,4,cpu_share,20,1,1.00750461,0.05
tpcds_sf10_t8,Q59,4,8,cpu_share,20,1,1.00750461,0.05
tpcds_sf10_t8,Q60,2,1,cpu_share,20,1.32258065,1.32258065,1
tpcds_sf10_t8,Q60,2,1.5,cpu_share,20,1.27631567,1.27608861,1
tpcds_sf10_t8,Q60,2,2,cpu_share,20,1.23317808,1.23275564,1
tpcds_sf10_t8,Q60,2,4,cpu_share,20,1.08631471,1.08534327,1
tpcds_sf10_t8,Q60,2,8,cpu_share,20,0.877343161,0.875890493,0
tpcds_sf10_t8,Q60,4,1,cpu_share,20,1.32258065,1.32258065,1
tpcds_sf10_t8,Q60,4,1.5,cpu_share,20,1.22468705,1.2241829,1
tpcds_sf10_t8,Q60,4,2,cpu_share,20,1.14028636,1.13941391,1
tpcds_sf10_t8,Q60,4,4,cpu_share,20,0.893876415,0.892276902,0
tpcds_sf10_t8,Q60,4,8,cpu_share,20,0.624132808,0.622324214,0
tpcds_sf10_t8,Q61,2,1,cpu_share,20,1.67741935,1.51740728,0.95
tpcds_sf10_t8,Q61,2,1.5,cpu_share,20,1.5757464,1.4293431,0.95
tpcds_sf10_t8,Q61,2,2,cpu_share,20,1.48569448,1.35095454,0.95
tpcds_sf10_t8,Q61,2,4,cpu_share,20,1.20926336,1.10798393,0.6
tpcds_sf10_t8,Q61,2,8,cpu_share,20,0.881308219,0.814978698,0.05
tpcds_sf10_t8,Q61,4,1,cpu_share,20,1.67741935,1.53876845,1
tpcds_sf10_t8,Q61,4,1.5,cpu_share,20,1.56154988,1.43668962,1
tpcds_sf10_t8,Q61,4,2,cpu_share,20,1.46065386,1.34732598,1
tpcds_sf10_t8,Q61,4,4,cpu_share,20,1.16067667,1.0789571,0.6
tpcds_sf10_t8,Q61,4,8,cpu_share,20,0.822741792,0.771665039,0
tpcds_sf10_t8,Q62,2,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q62,2,1.5,cpu_share,20,0.988937186,0.988942138,0
tpcds_sf10_t8,Q62,2,2,cpu_share,20,0.978116465,0.978126168,0
tpcds_sf10_t8,Q62,2,4,cpu_share,20,0.937102244,0.93712911,0
tpcds_sf10_t8,Q62,2,8,cpu_share,20,0.864594198,0.864648068,0
tpcds_sf10_t8,Q62,4,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q62,4,1.5,cpu_share,20,0.82330287,0.831274805,0
tpcds_sf10_t8,Q62,4,2,cpu_share,20,0.699672711,0.712059315,0
tpcds_sf10_t8,Q62,4,4,cpu_share,20,0.437116617,0.454767831,0
tpcds_sf10_t8,Q62,4,8,cpu_share,20,0.249707984,0.2661903,0
tpcds_sf10_t8,Q63,2,1,cpu_share,20,1.47619048,1.65086388,1
tpcds_sf10_t8,Q63,2,1.5,cpu_share,20,1.38531905,1.53357225,1
tpcds_sf10_t8,Q63,2,2,cpu_share,20,1.30498663,1.43203256,1
tpcds_sf10_t8,Q63,2,4,cpu_share,20,1.05928243,1.13298671,0.6
tpcds_sf10_t8,Q63,2,8,cpu_share,20,0.76951321,0.800184506,0.4
tpcds_sf10_t8,Q63,4,1,cpu_share,20,1.47619048,1.4404939,0.65
tpcds_sf10_t8,Q63,4,1.5,cpu_share,20,1.36932641,1.3221197,0.65
tpcds_sf10_t8,Q63,4,2,cpu_share,20,1.27689018,1.22186945,0.65
tpcds_sf10_t8,Q63,4,4,cpu_share,20,1.00541039,0.938071704,0.55
tpcds_sf10_t8,Q63,4,8,cpu_share,20,0.705442748,0.641117043,0
tpcds_sf10_t8,Q64,2,1,cpu_share,20,2.39735772,2.20066275,0.9
tpcds_sf10_t8,Q64,2,1.5,cpu_share,20,2.29190093,2.10283898,0.9
tpcds_sf10_t8,Q64,2,2,cpu_share,20,2.16745499,2.01380926,0.9
tpcds_sf10_t8,Q64,2,4,cpu_share,20,1.81701476,1.72480493,0.9
tpcds_sf10_t8,Q64,2,8,cpu_share,20,1.3893814,1.34499883,0.7
tpcds_sf10_t8,Q64,4,1,cpu_share,20,2.89205955,2.84665818,1
tpcds_sf10_t8,Q64,4,1.5,cpu_share,20,2.55793222,2.54137141,1
tpcds_sf10_t8,Q64,4,2,cpu_share,20,2.29320169,2.29554522,1
tpcds_sf10_t8,Q64,4,4,cpu_share,20,1.65684342,1.65613339,0.9
tpcds_sf10_t8,Q64,4,8,cpu_share,20,1.08109609,1.06445421,0.55
tpcds_sf10_t8,Q65,2,1,cpu_share,20,1,0.99219039,0
tpcds_sf10_t8,Q65,2,1.5,cpu_share,20,0.961527567,0.955835555,0
tpcds_sf10_t8,Q65,2,2,cpu_share,20,0.925905722,0.922060306,0
tpcds_sf10_t8,Q65,2,4,cpu_share,20,0.806405638,0.807933655,0
tpcds_sf10_t8,Q65,2,8,cpu_share,20,0.64095787,0.64774775,0
tpcds_sf10_t8,Q65,4,1,cpu_share,20,1.33116883,1.30627977,1
tpcds_sf10_t8,Q65,4,1.5,cpu_share,20,1.1858572,1.16664989,1
tpcds_sf10_t8,Q65,4,2,cpu_share,20,1.069148,1.05400497,1
tpcds_sf10_t8,Q65,4,4,cpu_share,20,0.767145584,0.760399232,0
tpcds_sf10_t8,Q65,4,8,cpu_share,20,0.490207569,0.488380191,0
tpcds_sf10_t8,Q66,2,1,cpu_share,20,1,1.19155496,0.45
tpcds_sf10_t8,Q66,2,1.5,cpu_share,20,0.944457519,1.12384338,0.45
tpcds_sf10_t8,Q66,2,2,cpu_share,20,0.894768602,1.06343035,0.45
tpcds_sf10_t8,Q66,2,4,cpu_share,20,0.739248606,0.875318477,0.45
tpcds_sf10_t8,Q66,2,8,cpu_share,20,0.548622616,0.646698934,0
tpcds_sf10_t8,Q66,4,1,cpu_share,20,1,1.19155496,0.45
tpcds_sf10_t8,Q66,4,1.5,cpu_share,20,0.924784476,1.10076403,0.45
tpcds_sf10_t8,Q66,4,2,cpu_share,20,0.860098383,1.02284737,0.45
tpcds_sf10_t8,Q66,4,4,cpu_share,20,0.672088139,0.797220231,0.35
tpcds_sf10_t8,Q66,4,8,cpu_share,20,0.467672518,0.55326063,0
tpcds_sf10_t8,Q67,2,1,cpu_share,20,1,0.996828946,0.25
tpcds_sf10_t8,Q67,2,1.5,cpu_share,20,0.998574838,0.995436966,0.25
tpcds_sf10_t8,Q67,2,2,cpu_share,20,0.997153733,0.994048869,0.25
tpcds_sf10_t8,Q67,2,4,cpu_share,20,0.991509533,0.988534989,0.25
tpcds_sf10_t8,Q67,2,8,cpu_share,20,0.980410682,0.977688769,0.25
tpcds_sf10_t8,Q67,4,1,cpu_share,20,1.04424779,1.04815872,0.9
tpcds_sf10_t8,Q67,4,1.5,cpu_share,20,1.0308543,1.03485778,0.9
tpcds_sf10_t8,Q67,4,2,cpu_share,20,1.01747653,1.02189701,0.7
tpcds_sf10_t8,Q67,4,4,cpu_share,20,0.967613169,0.973205386,0.15
tpcds_sf10_t8,Q67,4,8,cpu_share,20,0.880896947,0.888754997,0
tpcds_sf10_t8,Q68,2,1,cpu_share,20,1.26829268,1.23348628,0.85
tpcds_sf10_t8,Q68,2,1.5,cpu_share,20,1.15550924,1.12777634,0.85
tpcds_sf10_t8,Q68,2,2,cpu_share,20,1.06946594,1.03881612,0.85
tpcds_sf10_t8,Q68,2,4,cpu_share,20,0.816661043,0.789886563,0.05
tpcds_sf10_t8,Q68,2,8,cpu_share,20,0.553758018,0.534212749,0
tpcds_sf10_t8,Q68,4,1,cpu_share,20,1.26829268,1.28631593,0.85
tpcds_sf10_t8,Q68,4,1.5,cpu_share,20,1.14606807,1.16109075,0.85
tpcds_sf10_t8,Q68,4,2,cpu_share,20,1.04533023,1.05813678,0.85
tpcds_sf10_t8,Q68,4,4,cpu_share,20,0.773405142,0.781271716,0.15
tpcds_sf10_t8,Q68,4,8,cpu_share,20,0.50873003,0.513039609,0
tpcds_sf10_t8,Q69,2,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q69,2,1.5,cpu_share,20,0.997688655,0.997671428,0
tpcds_sf10_t8,Q69,2,2,cpu_share,20,0.995388003,0.995353705,0
tpcds_sf10_t8,Q69,2,4,cpu_share,20,0.986290855,0.9861898,0
tpcds_sf10_t8,Q69,2,8,cpu_share,20,0.968587904,0.968360352,0
tpcds_sf10_t8,Q69,4,1,cpu_share,20,1.47619048,1.47619048,1
tpcds_sf10_t8,Q69,4,1.5,cpu_share,20,1.38871182,1.3888202,1
tpcds_sf10_t8,Q69,4,2,cpu_share,20,1.31102106,1.31121467,1
tpcds_sf10_t8,Q69,4,4,cpu_share,20,1.07129003,1.07168044,1
tpcds_sf10_t8,Q69,4,8,cpu_share,20,0.784416145,0.784908389,0
tpcds_sf10_t8,Q70,2,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q70,2,1.5,cpu_share,20,0.940200674,0.940238678,0
tpcds_sf10_t8,Q70,2,2,cpu_share,20,0.88714972,0.887217652,0
tpcds_sf10_t8,Q70,2,4,cpu_share,20,0.723789939,0.723927186,0
tpcds_sf10_t8,Q70,2,8,cpu_share,20,0.528977928,0.529151352,0
tpcds_sf10_t8,Q70,4,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q70,4,1.5,cpu_share,20,0.854231795,0.854111699,0
tpcds_sf10_t8,Q70,4,2,cpu_share,20,0.745553761,0.745371282,0
tpcds_sf10_t8,Q70,4,4,cpu_share,20,0.494106619,0.493867647,0
tpcds_sf10_t8,Q70,4,8,cpu_share,20,0.295072791,0.294874902,0
tpcds_sf10_t8,Q71,2,1,cpu_share,20,1,1,0
tpcds_sf10_t8,Q71,2,1.5,cpu_share,20,0.98522249,0.985230845,0
tpcds_sf10_t8,Q71,2,2,cpu_share,20,0.970882878,0.970896183,0
tpcds_sf10_t8,Q71,2,4,cpu_share,20,0.917530475,0.917536968,0
tpcds_sf10_t8,Q71,2,8,cpu_share,20,0.826875963,0.826794273,0
tpcds_sf10_t8,Q71,4,1,cpu_share,20,1,1.08100693,0.2
tpcds_sf10_t8,Q71,4,1.5,cpu_share,20,0.949214496,1.02628358,0.2
tpcds_sf10_t8,Q71,4,2,cpu_share,20,0.903340693,0.976837301,0.2
tpcds_sf10_t8,Q71,4,4,cpu_share,20,0.757016711,0.819018873,0.2
tpcds_sf10_t8,Q71,4,8,cpu_share,20,0.571804786,0.619036613,0
tpcds_sf10_t8,Q72,2,1,cpu_share,20,40,20.188927,1
tpcds_sf10_t8,Q72,2,1.5,cpu_share,20,38.2417549,19.378556,1
tpcds_sf10_t8,Q72,2,2,cpu_share,20,36.6318142,18.6343913,1
