dataset_id,query,seed,comparison,runtime_speedup,profile_latency_speedup,cpu_time_reduction,cumulative_cardinality_reduction,normalized_cumulative_cardinality_reduction,peak_memory_reduction,hash_join_timing_reduction,rows_scanned_reduction,treatment_create_bf_count,treatment_use_bf_count,treatment_bf_timing,treatment_bf_cpu_fraction,treatment_thc_instantiated_count,treatment_thc_frozen_count,treatment_thc_abandoned_count,join_signature_match
tpcds_sf20_t1,Q05,15,full_vs_baseline,1.32075472,1.32640525,1.34184418,1.01143886,1.05190765,0.999361628,2.11964036,1,3,3,0.151109479,0.0528695504,0,0,0,1
tpcds_sf20_t1,Q05,16,thc_vs_forward,0.861788618,0.83973672,0.836976116,1,1,1,0.650714672,1,3,3,0.149708013,0.0445070178,1,0,0,1
tpcds_sf20_t1,Q05,16,backward_vs_forward,1.03246753,1.0088837,1.00895971,1,1,1,1.02006461,1,3,3,0.145512605,0.0521488605,0,0,0,1
tpcds_sf20_t1,Q05,16,full_vs_baseline,1.33116883,1.32578776,1.34224249,0.960905772,1,0.999361611,2.10251236,1,3,3,0.145512605,0.0521488605,0,0,0,1
tpcds_sf20_t1,Q05,17,thc_vs_forward,0.861788618,0.862471438,0.860356249,1,1,1,0.65536065,1,3,3,0.152917908,0.0455291023,1,0,0,1
tpcds_sf20_t1,Q05,17,backward_vs_forward,1,1.01747168,1.01762837,1,1,1,1.02029648,1,3,3,0.146361189,0.0515427464,0,0,0,1
tpcds_sf20_t1,Q05,17,full_vs_baseline,1.28930818,1.32956551,1.34572923,0.961302461,1,0.999361611,2.03077453,1,3,3,0.146361189,0.0515427464,0,0,0,1
tpcds_sf20_t1,Q05,18,thc_vs_forward,0.861788618,0.834097566,0.831314689,1,1,1,0.643286769,1,3,3,0.152791422,0.0453878724,1,0,0,1
tpcds_sf20_t1,Q05,18,backward_vs_forward,1,0.993476889,0.993085002,1,1,1,1.00512321,1,3,3,0.146282559,0.0519103994,0,0,0,1
tpcds_sf20_t1,Q05,18,full_vs_baseline,1.35534591,1.38837559,1.40342625,1.01168855,1.05308709,0.999361628,2.30298445,1,3,3,0.146282559,0.0519103994,0,0,0,1
tpcds_sf20_t1,Q05,19,thc_vs_forward,0.834688347,0.840969645,0.835598209,1,1,1,0.664724078,1,3,3,0.149035831,0.0446351065,1,0,0,1
tpcds_sf20_t1,Q05,19,backward_vs_forward,0.968553459,0.9782298,0.975574491,1,1,1,1.00710753,1,3,3,0.146370383,0.0511802057,0,0,0,1
tpcds_sf20_t1,Q05,19,full_vs_baseline,1.28930818,1.31794767,1.33136555,1.01131133,1.05130605,0.999361628,2.16451145,1,3,3,0.146370383,0.0511802057,0,0,0,1
tpcds_sf20_t1,Q06,0,thc_vs_forward,1,0.989239968,0.989544497,1,1,1,0.989222435,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,0,backward_vs_forward,1,0.991187363,0.991532283,1,1,1,0.990798626,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,0,full_vs_baseline,1,0.989429038,0.990000636,1,1,1,0.988042248,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,1,thc_vs_forward,0.982677165,0.981887523,0.981764316,1,1,1,0.977558524,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,1,backward_vs_forward,0.984227129,0.981925357,0.982039171,1,1,1,0.978355313,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,1,full_vs_baseline,0.984227129,0.979497022,0.979827268,1,1,1,0.977791824,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,2,thc_vs_forward,1,1.00127871,1.00125472,1,1,1,0.999641837,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,2,backward_vs_forward,0.982945736,0.984030264,0.98401273,1,1,1,0.980583305,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,2,full_vs_baseline,1,0.997619427,0.998207395,1,1,1,0.999732959,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,3,thc_vs_forward,1,1.00610822,1.00570872,1,1,1,1.0066669,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,3,backward_vs_forward,1,0.998276344,0.998368982,1,1,1,0.999365479,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,3,full_vs_baseline,1,0.987898206,0.98816294,1,1,1,0.98739746,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,4,thc_vs_forward,1,1.00439934,1.00448618,1,1,1,1.00570472,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,4,backward_vs_forward,1,1.0075909,1.00724241,1,1,1,1.00839463,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,4,full_vs_baseline,1,1.00956933,1.00901069,1,1,1,1.01051805,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,5,thc_vs_forward,1,1.00308147,1.00218324,1,1,1,1.00259909,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,5,backward_vs_forward,1,0.991226862,0.990242082,1,1,1,0.985587052,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,5,full_vs_baseline,1,0.996053894,0.995924156,1,1,1,0.992881491,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,6,thc_vs_forward,0.966929134,0.974415616,0.976005086,1,1,1,0.974775986,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,6,backward_vs_forward,1,1.00341913,1.00393704,1,1,1,1.00548103,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,6,full_vs_baseline,1.01628664,1.00765511,1.00732132,1,1,1,1.00750299,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,7,thc_vs_forward,0.998425197,0.990171837,0.990622654,1,1,1,0.988898472,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,7,backward_vs_forward,0.998425197,0.995537126,0.994565178,1,1,1,0.9950347,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,7,full_vs_baseline,0.998425197,1.00022269,0.999473141,1,1,1,0.999008211,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,8,thc_vs_forward,1,1.01130761,1.0105201,1,1,1,1.01125437,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,8,backward_vs_forward,1.01602564,1.02356106,1.02278696,1,1,1,1.02511777,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,8,full_vs_baseline,1.01602564,1.00988165,1.00937909,1,1,1,1.01031646,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,9,thc_vs_forward,1,1.00271171,1.00283684,1,1,1,1.00357674,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,9,backward_vs_forward,0.984227129,0.976824176,0.977595941,1,1,1,0.975276702,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,9,full_vs_baseline,1.01577287,1.00494047,1.00487076,1,1,1,1.00606069,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,10,thc_vs_forward,0.982677165,0.991633024,0.991826567,1,1,1,0.989662261,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,10,backward_vs_forward,0.982677165,0.988618015,0.988171676,1,1,1,0.984631278,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,10,full_vs_baseline,1.01417323,1.01180221,1.01115528,1,1,1,1.01285896,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,11,thc_vs_forward,1.01762821,1.00742987,1.00610404,1,1,1,1.00605754,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,11,backward_vs_forward,1.016,1.01530475,1.01448992,1,1,1,1.0160307,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,11,full_vs_baseline,1.0144,1.01522204,1.01485634,1,1,1,1.01577202,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,12,thc_vs_forward,0.984227129,0.984550637,0.98465852,1,1,1,0.981320636,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,12,backward_vs_forward,0.9984,1.00673951,1.00620066,1,1,1,1.0064632,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,12,full_vs_baseline,0.9984,0.996264709,0.99566867,1,1,1,0.995146617,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,13,thc_vs_forward,0.998425197,0.990981455,0.991511471,1,1,1,0.989813533,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,13,backward_vs_forward,0.998425197,0.996106933,0.996192502,1,1,1,0.991998649,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,13,full_vs_baseline,1.01417323,1.01232511,1.01196551,1,1,1,1.0121652,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,14,thc_vs_forward,1.03365385,1.01838627,1.01785857,1,1,1,1.0191845,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,14,backward_vs_forward,1.01574803,1.01694568,1.01646984,1,1,1,1.01698155,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,14,full_vs_baseline,0.998425197,1.00662514,1.0067769,1,1,1,1.00854695,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,15,thc_vs_forward,1.01602564,1.01023868,1.00980119,1,1,1,1.00841033,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,15,backward_vs_forward,0.982945736,0.974669772,0.974444669,1,1,1,0.97108785,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,15,full_vs_baseline,1.01550388,1.00705809,1.0050884,1,1,1,1.00589398,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,16,thc_vs_forward,1.03420195,1.02486288,1.02444652,1,1,1,1.02667896,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,16,backward_vs_forward,1.03420195,1.02648693,1.02615133,1,1,1,1.02832051,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,16,full_vs_baseline,1.03257329,1.03751337,1.03783487,1,1,1,1.04412307,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,17,thc_vs_forward,1.01602564,1.01930975,1.01958849,1,1,1,1.02076692,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,17,backward_vs_forward,0.982945736,0.994763385,0.994987855,1,1,1,0.993567534,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,17,full_vs_baseline,0.982945736,0.988336046,0.987311821,1,1,1,0.984648619,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,18,thc_vs_forward,0.984227129,0.991549582,0.990906147,1,1,1,0.988972843,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,18,backward_vs_forward,0.982677165,0.981966247,0.981291134,1,1,1,0.977250437,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,18,full_vs_baseline,0.982677165,0.972543915,0.972971572,1,1,1,0.967745365,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,19,thc_vs_forward,1.01602564,1.02054314,1.01950875,1,1,1,1.02487553,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,19,backward_vs_forward,0.998425197,0.995628736,0.995692931,1,1,1,0.996773588,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q06,19,full_vs_baseline,0.998425197,0.990719253,0.991217629,1,1,1,0.989361817,1,0,0,0,0,0,0,0,1
tpcds_sf20_t1,Q07,0,thc_vs_forward,1,0.984645599,0.984053884,1,1,1,0.992882854,1,3,3,0.349016178,0.16009713,0,0,0,1
tpcds_sf20_t1,Q07,0,backward_vs_forward,1,0.993900251,0.99406965,0.991619446,1,0.993591185,1.32140755,1,4,7,0.370977548,0.171903037,0,0,0,1
tpcds_sf20_t1,Q07,0,full_vs_baseline,1.62195122,1.67721786,1.71355989,0.967344866,1.90941361,0.992845374,59.7204217,1,4,7,0.370977548,0.171903037,0,0,0,1
tpcds_sf20_t1,Q07,1,thc_vs_forward,1.04065041,1.00082733,1.00011972,1,1,1,1.00746677,1,3,3,0.381297856,0.175308302,0,0,0,1
tpcds_sf20_t1,Q07,1,backward_vs_forward,0.996108949,0.992884039,0.991382374,0.994260794,1,0.993591185,1.37176471,1,4,7,0.401138205,0.182819009,0,0,0,1
tpcds_sf20_t1,Q07,1,full_vs_baseline,1.27626459,1.3211106,1.37124764,0.346314901,1.00000017,0.992845374,39.2028251,1,4,7,0.401138205,0.182819009,0,0,0,1
tpcds_sf20_t1,Q07,2,thc_vs_forward,1.04424779,1.00965124,1.0078351,1,1,1,1.03126185,1,3,3,0.231551847,0.113906813,0,0,0,1
tpcds_sf20_t1,Q07,2,backward_vs_forward,1,1.0050766,1.00357286,0.984435451,1,0.993359837,1.16089061,1,4,7,0.257100565,0.125940063,0,0,0,1
tpcds_sf20_t1,Q07,2,full_vs_baseline,2.16949153,2.32162803,2.33980686,2.68757621,2.85361375,1.52403789,65.9657394,1,4,7,0.257100565,0.125940063,0,0,0,1
tpcds_sf20_t1,Q07,3,thc_vs_forward,1,1.01787007,1.01831536,1,1,1,1.02752524,1,3,3,0.344694121,0.16148793,0,0,0,1
tpcds_sf20_t1,Q07,3,backward_vs_forward,1,1.01745866,1.01727967,0.991679631,1,0.993607827,1.51447864,1,4,7,0.364330397,0.170513852,0,0,0,1
tpcds_sf20_t1,Q07,3,full_vs_baseline,1.91463415,2.00799646,2.04233879,1.4263133,2.79580464,0.992863953,139.179363,1,4,7,0.364330397,0.170513852,0,0,0,1
tpcds_sf20_t1,Q07,4,thc_vs_forward,1,0.997184246,0.997055843,1,1,1,1.01808403,1,3,3,0.235675679,0.11483419,0,0,0,1
tpcds_sf20_t1,Q07,4,backward_vs_forward,1,0.999716217,1.00011862,0.984449114,1,0.993413935,1.32530524,1,4,7,0.258701491,0.126440851,0,0,0,1
tpcds_sf20_t1,Q07,4,full_vs_baseline,2.86440678,3.02528054,3.03987237,3.549134,3.76825343,1.80295974,105.948824,1,4,7,0.258701491,0.126440851,0,0,0,1
tpcds_sf20_t1,Q07,5,thc_vs_forward,0.957198444,0.995353811,0.997665311,1,1,1,0.988849304,1,3,3,0.385742515,0.177240269,0,0,0,1
tpcds_sf20_t1,Q07,5,backward_vs_forward,0.9609375,0.994537748,0.994250956,0.994260724,1,0.993591185,1.34895755,1,4,7,0.405117008,0.185505382,0,0,0,1
tpcds_sf20_t1,Q07,5,full_vs_baseline,1.28125,1.30798862,1.36044916,0.346305747,1.00000009,0.992845374,38.1648643,1,4,7,0.405117008,0.185505382,0,0,0,1
tpcds_sf20_t1,Q07,6,thc_vs_forward,1,0.987956162,0.988093823,1,1,1,0.966552501,1,3,3,0.269432177,0.129420856,0,0,0,1
tpcds_sf20_t1,Q07,6,backward_vs_forward,1,1.00350801,1.00355627,0.991611931,1,0.993591185,1.3292152,1,4,7,0.284984985,0.139033781,0,0,0,1
tpcds_sf20_t1,Q07,6,full_vs_baseline,1.73728814,1.8038582,1.84281495,0.968650501,1.91194292,0.992845374,63.9723225,1,4,7,0.284984985,0.139033781,0,0,0,1
tpcds_sf20_t1,Q07,7,thc_vs_forward,1,0.977227458,0.976834527,1,1,1,0.973566494,1,3,3,0.237250898,0.113207133,0,0,0,1
tpcds_sf20_t1,Q07,7,backward_vs_forward,1,0.979940415,0.979802108,0.984449484,1,0.993414122,1.29237435,1,4,7,0.259340438,0.124123364,0,0,0,1
tpcds_sf20_t1,Q07,7,full_vs_baseline,2.86440678,2.97721178,2.98723829,3.55156258,3.77082642,1.80290856,104.862848,1,4,7,0.259340438,0.124123364,0,0,0,1
tpcds_sf20_t1,Q07,8,thc_vs_forward,0.957627119,0.98064214,0.980974167,1,1,1,0.977023593,1,3,3,0.237860022,0.116068399,0,0,0,1
tpcds_sf20_t1,Q07,8,backward_vs_forward,0.957627119,0.985373644,0.985556917,0.984435312,1,0.993359837,1.11959131,1,4,7,0.25800035,0.126484402,0,0,0,1
tpcds_sf20_t1,Q07,8,full_vs_baseline,2.21610169,2.36664551,2.38304548,2.68508489,2.85101516,1.52403789,66.935162,1,4,7,0.25800035,0.126484402,0,0,0,1
tpcds_sf20_t1,Q07,9,thc_vs_forward,1,0.999053341,0.998813068,1,1,1,1.00691372,1,3,3,0.378486237,0.172844742,0,0,0,1
tpcds_sf20_t1,Q07,9,backward_vs_forward,1.00390625,1.00274664,1.00124625,0.994287155,1,0.993607644,1.51536836,1,4,7,0.404982882,0.185395604,0,0,0,1
tpcds_sf20_t1,Q07,9,full_vs_baseline,1.28125,1.3453021,1.39588369,0.349316208,1.00000017,0.992863749,66.710335,1,4,7,0.404982882,0.185395604,0,0,0,1
tpcds_sf20_t1,Q07,10,thc_vs_forward,1,0.998586218,0.998035549,1,1,1,0.999514464,1,3,3,0.234299859,0.113315447,0,0,0,1
tpcds_sf20_t1,Q07,10,backward_vs_forward,1,1.00827647,1.00880245,0.984449623,1,0.993413935,1.32846014,1,4,7,0.255104038,0.124708064,0,0,0,1
tpcds_sf20_t1,Q07,10,full_vs_baseline,2.77966102,2.97264454,2.99282307,3.55404392,3.77339927,1.80295974,104.669679,1,4,7,0.255104038,0.124708064,0,0,0,1
tpcds_sf20_t1,Q07,11,thc_vs_forward,1,1.00262193,1.00306216,1,1,1,1.01860813,1,3,3,0.264181428,0.128657391,0,0,0,1
tpcds_sf20_t1,Q07,11,backward_vs_forward,1,1.00981206,1.00972806,0.991672232,1,0.993607827,1.46546945,1,4,7,0.285581726,0.14000368,0,0,0,1
tpcds_sf20_t1,Q07,11,full_vs_baseline,2.04237288,2.16226115,2.20287015,1.42757342,2.79818543,0.992863953,143.165138,1,4,7,0.285581726,0.14000368,0,0,0,1
tpcds_sf20_t1,Q07,12,thc_vs_forward,1,1.00485648,1.00442017,1,1,1,0.994584496,1,3,3,0.344343308,0.159706303,0,0,0,1
tpcds_sf20_t1,Q07,12,backward_vs_forward,1,1.00352684,1.0027748,0.991679525,1,0.993607644,1.45148197,1,4,7,0.369998562,0.171324089,0,0,0,1
tpcds_sf20_t1,Q07,12,full_vs_baseline,1.87398374,1.96375335,1.99820078,1.42500216,2.79326871,0.992863749,134.389595,1,4,7,0.369998562,0.171324089,0,0,0,1
tpcds_sf20_t1,Q07,13,thc_vs_forward,1.04065041,1.01025941,1.01022821,1,1,1,1.00151687,1,3,3,0.377653504,0.174598206,0,0,0,1
tpcds_sf20_t1,Q07,13,backward_vs_forward,0.996108949,1.00071774,0.999917594,0.994260794,1,0.993591185,1.34203071,1,4,7,0.402929566,0.184382675,0,0,0,1
tpcds_sf20_t1,Q07,13,full_vs_baseline,1.27626459,1.33799041,1.38844807,0.346314901,1.00000017,0.992845374,39.6731712,1,4,7,0.402929566,0.184382675,0,0,0,1
tpcds_sf20_t1,Q07,14,thc_vs_forward,1,0.997126369,0.997222783,1,1,1,0.979679236,1,3,3,0.235886336,0.116249228,0,0,0,1
tpcds_sf20_t1,Q07,14,backward_vs_forward,0.957627119,0.985009289,0.985824533,0.984435451,1,0.993359837,1.1216896,1,4,7,0.258483616,0.125929577,0,0,0,1
tpcds_sf20_t1,Q07,14,full_vs_baseline,2.17372881,2.30132527,2.31967204,2.68757621,2.85361375,1.52403789,65.43322,1,4,7,0.258483616,0.125929577,0,0,0,1
tpcds_sf20_t1,Q07,15,thc_vs_forward,0.996108949,0.992364938,0.993873849,1,1,1,0.986895198,1,3,3,0.385604873,0.175723739,0,0,0,1
tpcds_sf20_t1,Q07,15,backward_vs_forward,0.996108949,0.988495433,0.988472175,0.994289088,1,0.993607827,1.44596439,1,4,7,0.411148211,0.186345758,0,0,0,1
tpcds_sf20_t1,Q07,15,full_vs_baseline,1.55642023,1.60007266,1.65430059,0.664097384,1.89993196,0.992863953,97.8138175,1,4,7,0.411148211,0.186345758,0,0,0,1
tpcds_sf20_t1,Q07,16,thc_vs_forward,1,1.0007389,1.000041,1,1,1,1.00660683,1,3,3,0.344978357,0.16113241,0,0,0,1
tpcds_sf20_t1,Q07,16,backward_vs_forward,1,0.997083864,0.996250122,0.991619446,1,0.993591185,1.34263804,1,4,7,0.370511265,0.172402299,0,0,0,1
tpcds_sf20_t1,Q07,16,full_vs_baseline,1.62601626,1.66794758,1.70303261,0.967344866,1.90941361,0.992845374,59.2482248,1,4,7,0.370511265,0.172402299,0,0,0,1
tpcds_sf20_t1,Q07,17,thc_vs_forward,0.996108949,0.998515473,0.999025521,1,1,1,0.986242289,1,3,3,0.385090601,0.174973837,0,0,0,1
tpcds_sf20_t1,Q07,17,backward_vs_forward,1.04065041,1.01437876,1.01318712,0.994287224,1,0.993607644,1.50202332,1,4,7,0.40068908,0.184642121,0,0,0,1
tpcds_sf20_t1,Q07,17,full_vs_baseline,1.37398374,1.37376471,1.42707472,0.349325283,1.00000026,0.992863749,65.9494931,1,4,7,0.40068908,0.184642121,0,0,0,1
tpcds_sf20_t1,Q07,18,thc_vs_forward,1.04237288,1.02793386,1.02928037,1,1,1,1.00902471,1,3,3,0.264382011,0.128643125,0,0,0,1
tpcds_sf20_t1,Q07,18,backward_vs_forward,1.04237288,1.02798313,1.02961068,0.991672232,1,0.993607644,1.4389559,1,4,7,0.287220512,0.139800744,0,0,0,1
tpcds_sf20_t1,Q07,18,full_vs_baseline,2.08474576,2.17457058,2.21587489,1.42757342,2.79818543,0.992863749,143.621849,1,4,7,0.287220512,0.139800744,0,0,0,1
tpcds_sf20_t1,Q07,19,thc_vs_forward,0.957198444,0.979221164,0.978768253,1,1,1,0.982867992,1,3,3,0.348365607,0.157389263,0,0,0,1
tpcds_sf20_t1,Q07,19,backward_vs_forward,1,1.01048511,1.01037765,0.991679631,1,0.993607827,1.44277441,1,4,7,0.368016634,0.171637087,0,0,0,1
tpcds_sf20_t1,Q07,19,full_vs_baseline,1.95528455,2.03205421,2.06554991,1.4263133,2.79580464,0.992863953,138.381093,1,4,7,0.368016634,0.171637087,0,0,0,1
tpcds_sf20_t1,Q08,0,thc_vs_forward,1,1.0156497,1.0162989,1,1,1,0.982436153,1,1,1,0.085425682,0.0497142457,0,0,0,1
tpcds_sf20_t1,Q08,0,backward_vs_forward,1,0.997593301,1.00172899,0.812185886,0.983801773,0.940953323,1.11377146,0.99545066,3,4,0.183317182,0.105153651,0,0,0,1
tpcds_sf20_t1,Q08,0,full_vs_baseline,1.57435897,1.62434084,1.63997544,0.656153425,0.983801773,0.940470225,7.37581769,0.99545066,3,4,0.183317182,0.105153651,0,0,0,1
tpcds_sf20_t1,Q08,1,thc_vs_forward,1,1.01060017,1.0109156,1,1,1,0.99140049,1,1,1,0.084191485,0.0492816645,0,0,0,1
tpcds_sf20_t1,Q08,1,backward_vs_forward,1,0.984488178,0.987891814,0.815271308,0.989416046,0.941187483,1.15790271,0.99545066,3,4,0.183112788,0.104744291,0,0,0,1
tpcds_sf20_t1,Q08,1,full_vs_baseline,1.57435897,1.63277231,1.6460823,0.658646093,0.989416046,0.940704327,7.02476565,0.99545066,3,4,0.183112788,0.104744291,0,0,0,1
tpcds_sf20_t1,Q08,2,thc_vs_forward,1,1.02556448,1.02685525,1,1,1,0.944106003,1,1,1,0.084891755,0.0492599889,0,0,0,1
tpcds_sf20_t1,Q08,2,backward_vs_forward,1,1.00601681,1.01050842,0.812185886,0.983801773,0.941066841,1.11244871,0.99545066,3,4,0.180678632,0.103173057,0,0,0,1
tpcds_sf20_t1,Q08,2,full_vs_baseline,1.52307692,1.58086122,1.5950505,0.656153425,0.983801773,0.940583685,6.96313755,0.99545066,3,4,0.180678632,0.103173057,0,0,0,1
tpcds_sf20_t1,Q08,3,thc_vs_forward,1,1.01891777,1.01979417,1,1,1,0.978078102,1,1,1,0.085839146,0.0498338672,0,0,0,1
tpcds_sf20_t1,Q08,3,backward_vs_forward,1,1.00401957,1.00852081,0.815271308,0.989416046,0.94107395,1.09064559,0.99545066,3,4,0.17914897,0.102855106,0,0,0,1
tpcds_sf20_t1,Q08,3,full_vs_baseline,1.57435897,1.6073724,1.62189585,0.658646093,0.989416046,0.940590852,6.83804746,0.99545066,3,4,0.17914897,0.102855106,0,0,0,1
tpcds_sf20_t1,Q08,4,thc_vs_forward,1,1.00657683,1.00763083,1,1,1,0.929327457,1,1,1,0.086623802,0.0494369936,0,0,0,1
tpcds_sf20_t1,Q08,4,backward_vs_forward,1,1.010118,1.01365095,0.812185886,0.983801773,0.940953323,1.12806904,0.99545066,3,4,0.182306037,0.104665329,0,0,0,1
tpcds_sf20_t1,Q08,4,full_vs_baseline,1.57435897,1.62259209,1.63573768,0.656153425,0.983801773,0.940470225,7.26627974,0.99545066,3,4,0.182306037,0.104665329,0,0,0,1
tpcds_sf20_t1,Q08,5,thc_vs_forward,1,1.01783856,1.01783949,1,1,1,1.0200244,1,1,1,0.084797957,0.0492567297,0,0,0,1
tpcds_sf20_t1,Q08,5,backward_vs_forward,1,0.999497548,1.00243704,0.815271308,0.989416046,0.94107395,1.15387315,0.99545066,3,4,0.179324359,0.10258817,0,0,0,1
tpcds_sf20_t1,Q08,5,full_vs_baseline,1.57435897,1.59911409,1.61154493,0.658646093,0.989416046,0.940590852,6.79566804,0.99545066,3,4,0.179324359,0.10258817,0,0,0,1
tpcds_sf20_t1,Q08,6,thc_vs_forward,1,0.99803031,0.998530697,1,1,1,0.983349904,1,1,1,0.085293216,0.0492301737,0,0,0,1
tpcds_sf20_t1,Q08,6,backward_vs_forward,1,0.989625265,0.993161733,0.812185886,0.983801773,0.940953323,1.18347438,0.99545066,3,4,0.180278782,0.103495162,0,0,0,1
tpcds_sf20_t1,Q08,6,full_vs_baseline,1.57435897,1.63423443,1.64934404,0.656153425,0.983801773,0.940470225,7.28667438,0.99545066,3,4,0.180278782,0.103495162,0,0,0,1
tpcds_sf20_t1,Q08,7,thc_vs_forward,1,1.02259329,1.02295323,1,1,1,0.974528296,1,1,1,0.084008909,0.0488627293,0,0,0,1
tpcds_sf20_t1,Q08,7,backward_vs_forward,1,0.997487,1.00135051,0.815271308,0.989416046,0.941187483,1.14332868,0.99545066,3,4,0.183346962,0.104389409,0,0,0,1
tpcds_sf20_t1,Q08,7,full_vs_baseline,1.57435897,1.59677098,1.61007761,0.658646093,0.989416046,0.940704327,7.03245592,0.99545066,3,4,0.183346962,0.104389409,0,0,0,1
tpcds_sf20_t1,Q08,8,thc_vs_forward,0.948717949,0.983255204,0.983681534,1,1,1,0.942068627,1,1,1,0.08443764,0.049168512,0,0,0,1
tpcds_sf20_t1,Q08,8,backward_vs_forward,0.948717949,0.960001134,0.963363983,0.812185886,0.983801773,0.940953323,1.05728066,0.99545066,3,4,0.18145122,0.103477698,0,0,0,1
tpcds_sf20_t1,Q08,8,full_vs_baseline,1.57435897,1.60515974,1.61994613,0.656153425,0.983801773,0.940470225,6.84525694,0.99545066,3,4,0.18145122,0.103477698,0,0,0,1
tpcds_sf20_t1,Q08,9,thc_vs_forward,0.948717949,0.967849139,0.967239385,1,1,1,0.984748135,1,1,1,0.085415562,0.0486381452,0,0,0,1
tpcds_sf20_t1,Q08,9,backward_vs_forward,0.948717949,0.972410994,0.975210879,0.815271308,0.989416046,0.941187483,1.08773363,0.99545066,3,4,0.177607415,0.101968413,0,0,0,1
tpcds_sf20_t1,Q08,9,full_vs_baseline,1.57435897,1.60663708,1.61970882,0.658646093,0.989416046,0.940704327,6.86183727,0.99545066,3,4,0.177607415,0.101968413,0,0,0,1
tpcds_sf20_t1,Q08,10,thc_vs_forward,1,1.00629039,1.00603889,1,1,1,1.03922127,1,1,1,0.085052305,0.0497594724,0,0,0,1
tpcds_sf20_t1,Q08,10,backward_vs_forward,0.951219512,0.915531221,0.917499144,0.812185886,0.983801773,0.941066841,1.14973983,0.99545066,3,4,0.183267575,0.0977836423,0,0,0,1
