dataset_id,benchmark,suite,scale_factor,threads,query,case,case_name,success_count,timeout_count,oom_count,completion_rate,min_runtime,median_runtime_success,p10_runtime_success,p90_runtime_success,iqr_runtime_success,cv_runtime_success,p90_p50,median_capped_runtime,median_regret,p90_regret,within_10pct_oracle_rate,bad_plan_rate_over_2x,best_seed
job_t8,job,job,,8,32b,1,Baseline,20,0,0,1,0.11,0.21,0.11,0.21,0.1,0.272554058,1,0.21,0.909090909,0.909090909,0.35,0,0
job_t8,job,job,,8,32b,2,Forward-only,20,0,0,1,0.11,0.11,0.11,0.21,0.1,0.327326835,1.90909091,0.11,0,0.909090909,0.7,0,0
job_t8,job,job,,8,32b,3,THC,20,0,0,1,0.11,0.11,0.11,0.21,0.1,0.327326835,1.90909091,0.11,0,0.909090909,0.7,0,0
job_t8,job,job,,8,32b,4,RPT+,20,0,0,1,0.11,0.11,0.11,0.11,0,0,1,0.11,0,0,1,0,0
job_t8,job,job,,8,33a,1,Baseline,20,0,0,1,0.21,0.31,0.21,0.351,0.1,0.597461381,1.13225806,0.31,0.476190476,0.671428571,0.4,0.1,0
job_t8,job,job,,8,33a,2,Forward-only,20,0,0,1,0.11,0.11,0.11,0.11,0,0,1,0.11,0,0,1,0,0
job_t8,job,job,,8,33a,3,THC,20,0,0,1,0.11,0.11,0.11,0.11,0,0,1,0.11,0,0,1,0,0
job_t8,job,job,,8,33a,4,RPT+,20,0,0,1,0.11,0.11,0.11,0.11,0,0,1,0.11,0,0,1,0,0
job_t8,job,job,,8,33b,1,Baseline,20,0,0,1,0.21,0.21,0.21,0.31,0.025,0.373733507,1.47619048,0.21,0,0.476190476,0.75,0.05,0
job_t8,job,job,,8,33b,2,Forward-only,20,0,0,1,0.11,0.11,0.11,0.11,0,0,1,0.11,0,0,1,0,0
job_t8,job,job,,8,33b,3,THC,20,0,0,1,0.11,0.11,0.11,0.11,0,0,1,0.11,0,0,1,0,0
job_t8,job,job,,8,33b,4,RPT+,20,0,0,1,0.11,0.11,0.11,0.11,0,0,1,0.11,0,0,1,0,0
job_t8,job,job,,8,33c,1,Baseline,20,0,0,1,0.31,0.31,0.31,0.54,0.1,0.529906533,1.74193548,0.31,0,0.741935484,0.7,0.1,0
job_t8,job,job,,8,33c,2,Forward-only,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
job_t8,job,job,,8,33c,3,THC,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
job_t8,job,job,,8,33c,4,RPT+,20,0,0,1,0.11,0.21,0.21,0.21,0,0.106314608,1,0.21,0.909090909,0.909090909,0.05,0,18
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q01,1,Baseline,20,0,0,1,0.51,0.52,0.52,0.52,0,0.0826399555,1,0.52,0.0196078431,0.0196078431,0.95,0,17
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q01,2,Forward-only,20,0,0,1,0.51,0.52,0.52,0.52,0,0.00419528291,1,0.52,0.0196078431,0.0196078431,1,0,6
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q01,3,THC,20,0,0,1,0.51,0.52,0.52,0.52,0,0.00419528291,1,0.52,0.0196078431,0.0196078431,1,0,10
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q01,4,RPT+,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q02,1,Baseline,20,0,0,1,0.21,0.31,0.21,0.31,0.025,0.151934281,1,0.31,0.476190476,0.476190476,0.25,0,4
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q02,2,Forward-only,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q02,3,THC,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q02,4,RPT+,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q03,1,Baseline,20,0,0,1,0.82,0.82,0.82,0.82,0,0.0290417252,1,0.82,0,0,0.95,0,1
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q03,2,Forward-only,20,0,0,1,0.41,0.41,0.41,0.82,0.11,0.308989598,2,0.41,0,1,0.6,0,1
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q03,3,THC,20,0,0,1,0.52,0.52,0.52,0.93,0.41,0.293652279,1.78846154,0.52,0,0.788461538,0.6,0,1
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q03,4,RPT+,20,0,0,1,0.41,0.41,0.41,0.82,0.41,0.352505823,2,0.41,0,1,0.7,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q04,1,Baseline,20,0,0,1,0.52,0.52,0.52,0.62,0.1,0.0859404686,1.19230769,0.52,0,0.192307692,0.65,0,2
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q04,2,Forward-only,20,0,0,1,0.52,0.52,0.52,0.62,0.1,0.0833195581,1.19230769,0.52,0,0.192307692,0.7,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q04,3,THC,20,0,0,1,0.72,0.72,0.72,0.72,0,0,1,0.72,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q04,4,RPT+,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q05,1,Baseline,14,6,0,0.7,1.03,1.13,1.03,1.23,0.2,0.0747924119,1.08849558,1.23,0.0970873786,0.194174757,0.45,0.3,6
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q05,2,Forward-only,14,6,0,0.7,0.72,0.93,0.75,1.03,0.21,0.124462111,1.10752688,1.03,0.291666667,0.430555556,0.1,0.3,10
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q05,3,THC,14,6,0,0.7,0.72,1.03,0.783,1.34,0.3825,0.202335949,1.30097087,1.285,0.430555556,0.861111111,0.1,0.3,10
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q05,4,RPT+,14,6,0,0.7,0.52,0.82,0.52,0.93,0.3825,0.249747955,1.13414634,0.875,0.576923077,0.788461538,0.3,0.3,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q06,1,Baseline,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q06,2,Forward-only,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q06,3,THC,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q06,4,RPT+,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q07,1,Baseline,20,0,0,1,0.82,1.34,0.82,1.44,0.31,0.168185185,1.07462687,1.34,0.634146341,0.756097561,0.15,0,1
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q07,2,Forward-only,20,0,0,1,0.51,0.52,0.52,0.52,0,0.00419528291,1,0.52,0.0196078431,0.0196078431,1,0,11
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q07,3,THC,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q07,4,RPT+,20,0,0,1,0.41,0.465,0.41,0.52,0.11,0.11827957,1.11827957,0.465,0.134146341,0.268292683,0.5,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q08,1,Baseline,20,0,0,1,0.82,1.13,0.82,1.75,0.745,0.314023167,1.54867257,1.13,0.37804878,1.13414634,0.35,0.2,1
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q08,2,Forward-only,20,0,0,1,0.52,0.62,0.52,0.62,0.1,0.0815332651,1,0.62,0.192307692,0.192307692,0.35,0,5
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q08,3,THC,20,0,0,1,0.52,0.62,0.52,0.62,0.025,0.072775244,1,0.62,0.192307692,0.192307692,0.25,0,2
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q08,4,RPT+,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q09,1,Baseline,20,0,0,1,1.85,2.26,1.85,2.98,1.03,0.189423256,1.31858407,2.26,0.221621622,0.610810811,0.3,0,1
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q09,2,Forward-only,20,0,0,1,0.93,1.13,1.02,1.76,0.2525,0.257601456,1.55752212,1.13,0.215053763,0.892473118,0.1,0,2
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q09,3,THC,20,0,0,1,1.13,1.23,1.22,1.95,0.155,0.228906005,1.58536585,1.23,0.0884955752,0.725663717,0.75,0,2
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q09,4,RPT+,20,0,0,1,0.93,0.93,0.93,1.03,0,0.0377853356,1.10752688,0.93,0,0.107526882,0.85,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q10,1,Baseline,20,0,0,1,0.82,0.82,0.82,0.82,0,0,1,0.82,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q10,2,Forward-only,20,0,0,1,0.62,0.62,0.62,0.62,0,0,1,0.62,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q10,3,THC,20,0,0,1,0.62,0.62,0.62,0.62,0,0,1,0.62,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q10,4,RPT+,20,0,0,1,0.62,0.62,0.62,0.62,0,0,1,0.62,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q11,1,Baseline,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q11,2,Forward-only,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q11,3,THC,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q11,4,RPT+,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q12,1,Baseline,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q12,2,Forward-only,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q12,3,THC,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q12,4,RPT+,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q13,1,Baseline,20,0,0,1,0.93,0.93,0.93,1.03,0,0.0377853356,1.10752688,0.93,0,0.107526882,0.85,0,1
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q13,2,Forward-only,20,0,0,1,0.93,0.93,0.93,0.93,0,0,1,0.93,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q13,3,THC,20,0,0,1,0.93,1.03,0.93,1.03,0,0.0396039604,1,1.03,0.107526882,0.107526882,0.2,0,4
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q13,4,RPT+,20,0,0,1,0.93,0.93,0.93,0.93,0,0.02330962,1,0.93,0,0,0.95,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q14,1,Baseline,20,0,0,1,0.52,0.62,0.52,0.62,0.025,0.072775244,1,0.62,0.192307692,0.192307692,0.25,0,4
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q14,2,Forward-only,20,0,0,1,0.52,0.62,0.62,0.62,0,0.0354382028,1,0.62,0.192307692,0.192307692,0.05,0,14
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q14,3,THC,20,0,0,1,0.62,0.62,0.62,0.62,0,0,1,0.62,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q14,4,RPT+,20,0,0,1,0.31,0.41,0.41,0.41,0,0.0538135672,1,0.41,0.322580645,0.322580645,0.05,0,19
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q15,1,Baseline,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q15,2,Forward-only,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q15,3,THC,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q15,4,RPT+,20,0,0,1,0.31,0.41,0.41,0.41,0,0.0538135672,1,0.41,0.322580645,0.322580645,0.05,0,7
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q16,1,Baseline,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q16,2,Forward-only,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q16,3,THC,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q16,4,RPT+,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q17,1,Baseline,20,0,0,1,0.72,0.72,0.72,0.72,0,0,1,0.72,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q17,2,Forward-only,20,0,0,1,0.72,0.72,0.72,0.72,0,0,1,0.72,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q17,3,THC,20,0,0,1,0.72,0.72,0.72,0.72,0,0,1,0.72,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q17,4,RPT+,20,0,0,1,0.51,0.52,0.51,0.52,0,0.00688662336,1,0.52,0.0196078431,0.0196078431,1,0,1
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q18,1,Baseline,20,0,0,1,2.15,2.16,2.15,2.16,0,0.0104509057,1,2.16,0.00465116279,0.00465116279,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q18,2,Forward-only,20,0,0,1,2.15,2.16,2.16,2.16,0,0.0101718821,1,2.16,0.00465116279,0.00465116279,1,0,10
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q18,3,THC,20,0,0,1,2.77,2.77,2.77,2.871,0.1,0.0180864085,1.03646209,2.77,0,0.0364620939,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q18,4,RPT+,20,0,0,1,2.15,2.16,2.15,2.16,0.0025,0.00200701136,1,2.16,0.00465116279,0.00465116279,1,0,1
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q19,1,Baseline,20,0,0,1,0.72,0.72,0.72,0.72,0,0,1,0.72,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q19,2,Forward-only,20,0,0,1,0.72,0.72,0.72,0.72,0,0,1,0.72,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q19,3,THC,20,0,0,1,0.82,0.82,0.82,0.82,0,0,1,0.82,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q19,4,RPT+,20,0,0,1,0.52,0.52,0.52,0.62,0.1,0.0833195581,1.19230769,0.52,0,0.192307692,0.7,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q20,1,Baseline,20,0,0,1,0.62,0.62,0.62,0.62,0,0,1,0.62,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q20,2,Forward-only,20,0,0,1,0.51,0.52,0.52,0.52,0,0.00419528291,1,0.52,0.0196078431,0.0196078431,1,0,11
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q20,3,THC,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q20,4,RPT+,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q21,1,Baseline,20,0,0,1,1.54,1.85,1.54,1.85,0,0.0635110296,1,1.85,0.201298701,0.201298701,0.15,0,1
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q21,2,Forward-only,20,0,0,1,1.44,1.44,1.44,1.44,0,0,1,1.44,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q21,3,THC,20,0,0,1,1.85,1.95,1.85,1.95,0.1,0.0249070288,1,1.95,0.0540540541,0.0540540541,1,0,1
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q21,4,RPT+,20,0,0,1,1.33,1.34,1.33,1.34,0.01,0.00372514952,1,1.34,0.00751879699,0.00751879699,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q22,1,Baseline,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q22,2,Forward-only,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q22,3,THC,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf10_t8,TPCH SF10,tpch,10,8,Q22,4,RPT+,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q01,1,Baseline,20,0,0,1,1.03,1.03,1.03,1.03,0,0.0850618071,1,1.03,0,0,0.95,0,1
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q01,2,Forward-only,20,0,0,1,1.03,1.03,1.03,1.03,0,0,1,1.03,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q01,3,THC,20,0,0,1,1.03,1.03,1.03,1.03,0,0,1,1.03,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q01,4,RPT+,20,0,0,1,1.03,1.03,1.03,1.03,0,0,1,1.03,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q02,1,Baseline,20,0,0,1,0.31,0.41,0.4,0.52,0.1,0.145225807,1.26829268,0.41,0.322580645,0.677419355,0.1,0,12
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q02,2,Forward-only,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q02,3,THC,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q02,4,RPT+,20,0,0,1,0.31,0.31,0.31,0.31,0,0,1,0.31,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q03,1,Baseline,20,0,0,1,1.54,1.54,1.54,1.54,0,0.0141064691,1,1.54,0,0,1,0,1
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q03,2,Forward-only,20,0,0,1,0.82,0.82,0.82,1.54,0,0.277038172,1.87804878,0.82,0,0.87804878,0.85,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q03,3,THC,20,0,0,1,0.82,0.82,0.82,1.75,0,0.346093196,2.13414634,0.82,0,1.13414634,0.85,0.15,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q03,4,RPT+,20,0,0,1,0.82,0.82,0.82,1.54,0,0.277038172,1.87804878,0.82,0,0.87804878,0.85,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q04,1,Baseline,20,0,0,1,0.93,0.93,0.93,1.03,0.1,0.0603681611,1.10752688,0.93,0,0.107526882,0.55,0,1
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q04,2,Forward-only,20,0,0,1,0.93,1.03,0.93,1.03,0.1,0.0479366433,1,1.03,0.107526882,0.107526882,0.35,0,2
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q04,3,THC,20,0,0,1,1.23,1.34,1.23,1.34,0,0.0296772621,1,1.34,0.0894308943,0.0894308943,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q04,4,RPT+,20,0,0,1,0.93,1.03,0.93,1.03,0,0.0396039604,1,1.03,0.107526882,0.107526882,0.2,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q05,1,Baseline,14,6,0,0.7,2.05,2.26,2.05,2.43,0.31,0.0686726943,1.07522124,2.36,0.102439024,0.185365854,0.3,0.3,6
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q05,2,Forward-only,14,6,0,0.7,1.13,1.54,1.23,1.95,0.585,0.191848899,1.26623377,1.9,0.362831858,0.725663717,0.15,0.3,9
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q05,3,THC,14,6,0,0.7,1.23,1.64,1.34,2.167,0.31,0.183024956,1.32134146,1.75,0.333333333,0.761788618,0.15,0.3,9
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q05,4,RPT+,14,6,0,0.7,0.93,1.435,1.03,1.75,0.61,0.235056559,1.2195122,1.64,0.543010753,0.88172043,0.05,0.3,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q06,1,Baseline,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q06,2,Forward-only,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q06,3,THC,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q06,4,RPT+,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q07,1,Baseline,20,0,0,1,1.54,2.26,1.54,2.77,0.51,0.174055096,1.22566372,2.26,0.467532468,0.798701299,0.15,0,1
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q07,2,Forward-only,20,0,0,1,0.82,0.82,0.82,0.93,0.11,0.0590953489,1.13414634,0.82,0,0.134146341,0.7,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q07,3,THC,20,0,0,1,0.82,0.82,0.82,0.93,0.11,0.0623712666,1.13414634,0.82,0,0.134146341,0.6,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q07,4,RPT+,20,0,0,1,0.82,0.82,0.82,0.93,0,0.0469549986,1.13414634,0.82,0,0.134146341,0.85,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q08,1,Baseline,20,0,0,1,1.44,2.155,1.44,3.4,1.5825,0.347696045,1.57772622,2.155,0.496527778,1.36111111,0.35,0.3,1
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q08,2,Forward-only,20,0,0,1,0.82,0.93,0.93,0.94,0,0.0425991638,1.01075269,0.93,0.134146341,0.146341463,0.05,0,8
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q08,3,THC,20,0,0,1,0.93,0.93,0.93,1.03,0,0.0377853356,1.10752688,0.93,0,0.107526882,0.85,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q08,4,RPT+,20,0,0,1,0.82,0.875,0.82,0.93,0.11,0.072317739,1.06285714,0.875,0.0670731707,0.134146341,0.5,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q09,1,Baseline,20,0,0,1,3.69,4.46,3.69,5.96,2.0775,0.197751968,1.33632287,4.46,0.208672087,0.615176152,0.3,0,1
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q09,2,Forward-only,20,0,0,1,1.85,2.05,2.03,3.5,0.3075,0.267611051,1.70731707,2.05,0.108108108,0.891891892,0.1,0,2
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q09,3,THC,20,0,0,1,2.05,2.26,2.149,3.79,0.3575,0.258449639,1.67699115,2.26,0.102439024,0.848780488,0.25,0,2
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q09,4,RPT+,20,0,0,1,1.75,1.75,1.75,2.05,0.1,0.0585034727,1.17142857,1.75,0,0.171428571,0.85,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q10,1,Baseline,20,0,0,1,1.44,1.44,1.44,1.44,0,0.0150826953,1,1.44,0,0,1,0,1
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q10,2,Forward-only,20,0,0,1,1.03,1.03,1.03,1.03,0,0,1,1.03,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q10,3,THC,20,0,0,1,1.13,1.13,1.13,1.13,0,0,1,1.13,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q10,4,RPT+,20,0,0,1,1.13,1.13,1.13,1.13,0,0,1,1.13,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q11,1,Baseline,20,0,0,1,0.21,0.31,0.21,0.31,0.1,0.173443491,1,0.31,0.476190476,0.476190476,0.35,0,2
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q11,2,Forward-only,20,0,0,1,0.21,0.31,0.21,0.31,0.1,0.181443685,1,0.31,0.476190476,0.476190476,0.4,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q11,3,THC,20,0,0,1,0.21,0.31,0.21,0.31,0.1,0.181443685,1,0.31,0.476190476,0.476190476,0.4,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q11,4,RPT+,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q12,1,Baseline,20,0,0,1,0.72,0.82,0.72,0.82,0,0.0443566983,1,0.82,0.138888889,0.138888889,0.15,0,1
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q12,2,Forward-only,20,0,0,1,0.72,0.82,0.81,0.82,0,0.037037037,1,0.82,0.138888889,0.138888889,0.1,0,5
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q12,3,THC,20,0,0,1,0.82,0.82,0.82,0.82,0,0.0290417252,1,0.82,0,0,0.95,0,0
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q12,4,RPT+,20,0,0,1,0.62,0.72,0.62,0.72,0.1,0.072043816,1,0.72,0.161290323,0.161290323,0.4,0,1
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q13,1,Baseline,20,0,0,1,1.74,1.75,1.75,1.75,0,0.0248694836,1,1.75,0.00574712644,0.00574712644,0.95,0,9
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q13,2,Forward-only,20,0,0,1,1.75,1.75,1.75,1.85,0,0.0202306754,1.05714286,1.75,0,0.0571428571,1,0,1
tpch_sf20_t8,TPCH SF20,tpch,20,8,Q13,3,THC,20,0,0,1,1.85,1.95,1.85,1.95,0,0.0184533034,1,1.95,0.0540540541,0.0540540541,1,0,1
