dataset_id,benchmark,suite,scale_factor,threads,query,comparison,base_case,treatment_case,paired_success_count,treatment_completion_win_count,treatment_completion_loss_count,both_failed_count,median_speedup,geomean_speedup,p10_speedup,p90_speedup,treatment_win_rate_paired,tie_rate_paired,helped_at_least_10pct_rate,hurt_at_least_10pct_rate,at_least_2x_speedup_rate
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q50,thc_vs_forward,2,3,20,0,0,0,0.967523362,0.966526213,0.951219512,0.975609756,0,0.05,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q50,backward_vs_forward,2,4,20,0,0,0,1.14801444,1.13503089,0.927797834,1.34228188,0.7,0,0.7,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q50,full_vs_thc,3,4,20,0,0,0,1.18592058,1.17434051,0.963898917,1.37583893,0.7,0.15,0.7,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q51,forward_vs_baseline,1,2,20,0,0,0,0.990161002,0.990209086,0.981216458,1,0.05,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q51,thc_vs_baseline,1,3,20,0,0,0,0.990165398,0.987827749,0.97251773,1,0,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q51,full_vs_baseline,1,4,20,0,0,0,1.02878366,1.02972625,1.01763306,1.03852291,0.95,0.05,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q51,thc_vs_forward,2,3,20,0,0,0,0.991134752,0.997595117,0.990256864,1.00830415,0.2,0.25,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q51,backward_vs_forward,2,4,20,0,0,0,1.03806871,1.03990789,1.02842433,1.05775559,1,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q51,full_vs_thc,3,4,20,0,0,0,1.03853197,1.04241478,1.02821851,1.0505574,1,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q52,forward_vs_baseline,1,2,20,0,0,0,1.49514563,1.49199011,1.39805825,1.59223301,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q52,thc_vs_baseline,1,3,20,0,0,0,1.49514563,1.49199011,1.39805825,1.59223301,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q52,full_vs_baseline,1,4,20,0,0,0,1.49514563,1.49199011,1.39805825,1.59223301,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q52,thc_vs_forward,2,3,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q52,backward_vs_forward,2,4,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q52,full_vs_thc,3,4,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q53,forward_vs_baseline,1,2,20,0,0,0,1.57089552,1.51908646,1.13888889,1.84402985,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q53,thc_vs_baseline,1,3,20,0,0,0,1.57089552,1.53005929,1.21538143,1.84402985,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q53,full_vs_baseline,1,4,20,0,0,0,1.57089552,1.50277457,1.13888889,1.84402985,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q53,thc_vs_forward,2,3,20,0,0,0,1,1.00722331,1,1.00746269,0.1,0.9,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q53,backward_vs_forward,2,4,20,0,0,0,1,0.989262043,0.930555556,1,0,0.85,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q53,full_vs_thc,3,4,20,0,0,0,1,0.982167539,0.930555556,1,0,0.75,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q54,forward_vs_baseline,1,2,0,0,0,20,,,,,,,,,
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q54,thc_vs_baseline,1,3,0,0,0,20,,,,,,,,,
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q54,full_vs_baseline,1,4,0,0,0,20,,,,,,,,,
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q54,thc_vs_forward,2,3,0,0,0,20,,,,,,,,,
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q54,backward_vs_forward,2,4,0,0,0,20,,,,,,,,,
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q54,full_vs_thc,3,4,0,0,0,20,,,,,,,,,
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q55,forward_vs_baseline,1,2,20,0,0,0,1.49514563,1.49199011,1.39805825,1.59223301,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q55,thc_vs_baseline,1,3,20,0,0,0,1.49514563,1.49199011,1.39805825,1.59223301,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q55,full_vs_baseline,1,4,20,0,0,0,1.49514563,1.49199011,1.39805825,1.59223301,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q55,thc_vs_forward,2,3,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q55,backward_vs_forward,2,4,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q55,full_vs_thc,3,4,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q56,forward_vs_baseline,1,2,20,0,0,0,1.25,1.27278254,1.25,1.31707317,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q56,thc_vs_baseline,1,3,20,0,0,0,1.25,1.28081535,1.25,1.31848274,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q56,full_vs_baseline,1,4,20,0,0,0,1.33116883,1.33427871,1.25,1.4025974,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q56,thc_vs_forward,2,3,20,0,0,0,1,1.00631121,1,1.00649351,0.1,0.9,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q56,backward_vs_forward,2,4,20,0,0,0,1.06493506,1.04831632,1,1.06493506,0.75,0.25,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q56,full_vs_thc,3,4,20,0,0,0,1.06493506,1.04174166,1,1.06493506,0.65,0.35,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q57,forward_vs_baseline,1,2,20,0,0,0,0.951219512,0.972869107,0.951219512,1,0,0.45,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q57,thc_vs_baseline,1,3,20,0,0,0,0.951219512,0.970203378,0.951219512,1,0,0.4,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q57,full_vs_baseline,1,4,20,0,0,0,0.951219512,0.969967347,0.950757755,1,0,0.4,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q57,thc_vs_forward,2,3,20,0,0,0,1,0.99725993,0.999514563,1,0,0.9,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q57,backward_vs_forward,2,4,20,0,0,0,1,0.997017317,0.995145631,1,0,0.85,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q57,full_vs_thc,3,4,20,0,0,0,1,0.99975672,0.999514563,1,0.05,0.85,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q58,forward_vs_baseline,1,2,20,0,0,0,0.999005964,1.00127084,0.978131213,1.02052846,0.35,0.15,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q58,thc_vs_baseline,1,3,20,0,0,0,0.998011928,0.99787785,0.978131213,1.01992104,0.15,0.25,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q58,full_vs_baseline,1,4,20,0,0,0,0.998011928,0.995915393,0.978131213,1.0037809,0.15,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q58,thc_vs_forward,2,3,20,0,0,0,1,0.99661132,0.978131213,1.00382535,0.15,0.45,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q58,backward_vs_forward,2,4,20,0,0,0,1,0.994651354,0.978131213,1.00361839,0.15,0.45,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q58,full_vs_thc,3,4,20,0,0,0,1,0.998033369,0.978131213,1.02049135,0.2,0.6,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q59,forward_vs_baseline,1,2,20,0,0,0,0.999201278,1.0001605,0.98544,1.01626016,0.2,0.3,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q59,thc_vs_baseline,1,3,20,0,0,0,0.998402556,0.999115899,0.982428115,1.01626016,0.25,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q59,full_vs_baseline,1,4,20,0,0,0,0.998402556,1.00048356,0.996941517,1.01461039,0.2,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q59,thc_vs_forward,2,3,20,0,0,0,1,0.998955567,0.982428115,1.01642276,0.35,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q59,backward_vs_forward,2,4,20,0,0,0,1,1.00032301,0.996781773,1.01477273,0.3,0.3,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q59,full_vs_thc,3,4,20,0,0,0,1,1.00136887,0.982428115,1.01639901,0.45,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q60,forward_vs_baseline,1,2,20,0,0,0,1.35675676,1.35321603,1.27567568,1.44324324,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q60,thc_vs_baseline,1,3,20,0,0,0,1.35675676,1.34946135,1.27567568,1.39459459,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q60,full_vs_baseline,1,4,20,0,0,0,1.31794872,1.32134218,1.26153846,1.39459459,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q60,thc_vs_forward,2,3,20,0,0,0,1,0.997225364,1,1,0,0.95,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q60,backward_vs_forward,2,4,20,0,0,0,1,0.976445847,0.948717949,1,0,0.55,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q60,full_vs_thc,3,4,20,0,0,0,1,0.979162668,0.948717949,1,0,0.6,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q61,forward_vs_baseline,1,2,20,0,0,0,1.61574074,1.59726909,1.35840708,1.95833333,1,0,1,0,0.1
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q61,thc_vs_baseline,1,3,20,0,0,0,1.61574074,1.59005673,1.35840708,1.94929941,1,0,1,0,0.05
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q61,full_vs_baseline,1,4,20,0,0,0,1.58101852,1.58646277,1.35840708,1.95833333,1,0,1,0,0.1
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q61,thc_vs_forward,2,3,20,0,0,0,1,0.995484566,0.955752212,1.00462963,0.1,0.7,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q61,backward_vs_forward,2,4,20,0,0,0,1,0.993234501,0.955752212,1,0,0.85,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q61,full_vs_thc,3,4,20,0,0,0,1,0.997739729,0.995575221,1,0.05,0.85,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q62,forward_vs_baseline,1,2,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q62,thc_vs_baseline,1,3,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q62,full_vs_baseline,1,4,20,0,0,0,0.918699187,0.934412556,0.918699187,1,0,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q62,thc_vs_forward,2,3,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q62,backward_vs_forward,2,4,20,0,0,0,0.918699187,0.934412556,0.918699187,1,0,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q62,full_vs_thc,3,4,20,0,0,0,0.918699187,0.934412556,0.918699187,1,0,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q63,forward_vs_baseline,1,2,20,0,0,0,1.66666667,1.60779181,1.2238806,2,1,0,1,0,0.45
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q63,thc_vs_baseline,1,3,20,0,0,0,1.66666667,1.60092073,1.2238806,2,1,0,1,0,0.4
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q63,full_vs_baseline,1,4,20,0,0,0,1.52985075,1.50001491,1.13888889,1.8358209,1,0,0.95,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q63,thc_vs_forward,2,3,20,0,0,0,1,0.995726386,1,1,0,0.95,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q63,backward_vs_forward,2,4,20,0,0,0,0.917910448,0.932965887,0.917910448,1,0,0.15,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q63,full_vs_thc,3,4,20,0,0,0,0.917910448,0.936970136,0.917910448,1,0,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q64,forward_vs_baseline,1,2,20,0,0,0,3.06551529,2.71870218,1.28884411,4.65164367,1,0,0.9,0,0.8
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q64,thc_vs_baseline,1,3,20,0,0,0,2.65827143,2.41343628,1.07253045,4.0389179,0.9,0,0.85,0.1,0.75
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q64,full_vs_baseline,1,4,20,0,0,0,4.05047446,3.66646657,2.14262799,6.82243243,1,0,1,0,0.9
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q64,thc_vs_forward,2,3,20,0,0,0,0.832882273,0.887716312,0.819658086,0.997963801,0.05,0.05,0,0.6,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q64,backward_vs_forward,2,4,20,0,0,0,1.22210086,1.34860912,1.16050347,1.6709627,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q64,full_vs_thc,3,4,20,0,0,0,1.40755467,1.5191893,1.18464438,2.00550309,1,0,1,0,0.25
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q65,forward_vs_baseline,1,2,20,0,0,0,1.01182918,1.0105608,0.961848677,1.04929227,0.65,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q65,thc_vs_baseline,1,3,20,0,0,0,1.00721234,1.0086879,0.975538938,1.04165883,0.55,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q65,full_vs_baseline,1,4,20,0,0,0,1.25130175,1.25115108,1.22768912,1.27744932,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q65,thc_vs_forward,2,3,20,0,0,0,0.999220221,0.99814667,0.974886457,1.03055437,0.35,0.05,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q65,backward_vs_forward,2,4,20,0,0,0,1.23365653,1.23807601,1.19907862,1.28257523,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q65,full_vs_thc,3,4,20,0,0,0,1.23579941,1.24037483,1.2003726,1.28620854,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q66,forward_vs_baseline,1,2,20,0,0,0,1.44086022,1.47216489,1.31182796,1.75609756,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q66,thc_vs_baseline,1,3,20,0,0,0,1.44086022,1.47216489,1.31182796,1.75609756,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q66,full_vs_baseline,1,4,20,0,0,0,1.44086022,1.42655717,1.31182796,1.5483871,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q66,thc_vs_forward,2,3,20,0,0,0,1,1,0.88172043,1.13414634,0.15,0.7,0.15,0.15,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q66,backward_vs_forward,2,4,20,0,0,0,1,0.969019967,0.88172043,1,0,0.75,0,0.25,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q66,full_vs_thc,3,4,20,0,0,0,1,0.969019967,0.88172043,1,0,0.75,0,0.25,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q67,forward_vs_baseline,1,2,20,0,0,0,0.994503279,0.998310742,0.967859978,1.03110015,0.45,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q67,thc_vs_baseline,1,3,20,0,0,0,0.999742858,1.00036864,0.965077036,1.02966239,0.4,0.05,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q67,full_vs_baseline,1,4,20,0,0,0,0.984850361,0.984997512,0.957188892,1.00740289,0.25,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q67,thc_vs_forward,2,3,20,0,0,0,1.00390464,1.00206138,0.978147108,1.02605553,0.55,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q67,backward_vs_forward,2,4,20,0,0,0,0.984202135,0.986664243,0.966258512,1.01376236,0.25,0.05,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q67,full_vs_thc,3,4,20,0,0,0,0.981948603,0.98463454,0.967124008,1.00937163,0.2,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q68,forward_vs_baseline,1,2,20,0,0,0,1.39688716,1.38944,1.23735409,1.55642023,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q68,thc_vs_baseline,1,3,20,0,0,0,1.37743191,1.38414626,1.23735409,1.55642023,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q68,full_vs_baseline,1,4,20,0,0,0,1.5,1.47628433,1.29268293,1.6200915,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q68,thc_vs_forward,2,3,20,0,0,0,1,0.996190019,0.962546816,1,0.05,0.8,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q68,backward_vs_forward,2,4,20,0,0,0,1.04471545,1.06250312,1.04048583,1.08898305,1,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q68,full_vs_thc,3,4,20,0,0,0,1.08097166,1.06656672,1.04218418,1.08898305,1,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q69,forward_vs_baseline,1,2,20,0,0,0,1,1.00263565,1,1,0.05,0.95,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q69,thc_vs_baseline,1,3,20,0,0,0,1,1.00263565,1,1,0.05,0.95,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q69,full_vs_baseline,1,4,20,0,0,0,1.63716814,1.64148315,1.63716814,1.63716814,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q69,thc_vs_forward,2,3,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q69,backward_vs_forward,2,4,20,0,0,0,1.63716814,1.63716814,1.63716814,1.63716814,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q69,full_vs_thc,3,4,20,0,0,0,1.63716814,1.63716814,1.63716814,1.63716814,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q70,forward_vs_baseline,1,2,20,0,0,0,1.01141295,1.01225002,0.999792531,1.02282158,0.55,0.35,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q70,thc_vs_baseline,1,3,20,0,0,0,1,1.00694726,0.979632628,1.04149378,0.45,0.35,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q70,full_vs_baseline,1,4,20,0,0,0,1.09090909,1.07920601,1.04624527,1.09312639,1,0,0.1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q70,thc_vs_forward,2,3,20,0,0,0,1,0.994761407,0.979632628,1.00211864,0.1,0.6,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q70,backward_vs_forward,2,4,20,0,0,0,1.06873614,1.0661457,1.04646219,1.06873614,1,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q70,full_vs_thc,3,4,20,0,0,0,1.06873614,1.07176021,1.04656319,1.09090909,1,0,0.05,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q71,forward_vs_baseline,1,2,20,0,0,0,1.10243902,1.09994721,1.10243902,1.10243902,1,0,0.95,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q71,thc_vs_baseline,1,3,20,0,0,0,1.10243902,1.09887722,1.09708738,1.10243902,1,0,0.75,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q71,full_vs_baseline,1,4,20,0,0,0,1.46753247,1.47407916,1.46753247,1.47772367,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q71,thc_vs_forward,2,3,20,0,0,0,1,0.999027236,0.995145631,1,0,0.8,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q71,backward_vs_forward,2,4,20,0,0,0,1.33116883,1.34013628,1.33116883,1.34041306,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q71,full_vs_thc,3,4,20,0,0,0,1.33116883,1.34144118,1.33116883,1.34625722,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q72,forward_vs_baseline,1,2,5,15,0,0,1.57692308,1.66042606,1.53612015,1.8496506,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q72,thc_vs_baseline,1,3,5,15,0,0,1.57692308,1.63139534,1.46614973,1.8496506,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q72,full_vs_baseline,1,4,5,15,0,0,1.6299639,1.59474667,1.41639851,1.77607426,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q72,thc_vs_forward,2,3,20,0,0,0,1.00283798,1.14671213,0.283690535,3.69830698,0.5,0.25,0.25,0.15,0.25
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q72,backward_vs_forward,2,4,20,0,0,0,0.939550484,0.968777815,0.836473733,1.29042229,0.2,0.05,0.1,0.25,0.1
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q72,full_vs_thc,3,4,20,0,0,0,0.94314473,0.844830876,0.260386824,1.3122934,0.2,0,0.1,0.3,0.1
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q73,forward_vs_baseline,1,2,20,0,0,0,1.56944444,1.51752037,1.35416667,1.68656716,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q73,thc_vs_baseline,1,3,20,0,0,0,1.56944444,1.51752037,1.35416667,1.68656716,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q73,full_vs_baseline,1,4,20,0,0,0,1.56944444,1.49045925,1.35416667,1.56944444,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q73,thc_vs_forward,2,3,20,0,0,0,1,1,0.993055556,1.00746269,0.1,0.8,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q73,backward_vs_forward,2,4,20,0,0,0,1,0.982167539,0.930555556,1,0,0.75,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q73,full_vs_thc,3,4,20,0,0,0,1,0.982167539,0.930555556,1,0,0.75,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q74,forward_vs_baseline,1,2,20,0,0,0,1.10125,1.10280094,1.07337314,1.12875,1,0,0.55,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q74,thc_vs_baseline,1,3,20,0,0,0,0.95031768,0.951876659,0.913905522,0.988926883,0.05,0,0,0.1,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q74,full_vs_baseline,1,4,20,0,0,0,1.06747086,1.07782998,1.02344964,1.128875,1,0,0.4,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q74,thc_vs_forward,2,3,20,0,0,0,0.860042021,0.863144588,0.834559846,0.898247536,0,0,0,0.95,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q74,backward_vs_forward,2,4,20,0,0,0,0.980733112,0.977356784,0.938229541,1.02720833,0.3,0.05,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q74,full_vs_thc,3,4,20,0,0,0,1.13598814,1.13232105,1.05800464,1.22868056,1,0,0.55,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q75,forward_vs_baseline,1,2,20,0,0,0,1.33198107,1.33038682,1.30992665,1.36120332,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q75,thc_vs_baseline,1,3,20,0,0,0,1.33299527,1.33404438,1.31034483,1.36032319,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q75,full_vs_baseline,1,4,20,0,0,0,1.30516899,1.30778462,1.28429423,1.3326572,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q75,thc_vs_forward,2,3,20,0,0,0,1,1.00274925,0.997929607,1.02037422,0.25,0.45,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q75,backward_vs_forward,2,4,20,0,0,0,0.979917654,0.983010811,0.977687627,1,0,0.2,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q75,full_vs_thc,3,4,20,0,0,0,0.980119284,0.980315681,0.977687627,0.981904516,0.05,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q76,forward_vs_baseline,1,2,20,0,0,0,1,0.99805337,0.965156794,1.03623629,0.15,0.6,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q76,thc_vs_baseline,1,3,20,0,0,0,1,1.00135347,0.993390679,1.0327468,0.15,0.7,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q76,full_vs_baseline,1,4,20,0,0,0,1.12601626,1.14106836,1.12145749,1.16666667,1,0,1,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q76,thc_vs_forward,2,3,20,0,0,0,1,1.00330654,0.996515288,1.03610108,0.25,0.55,0,0,0
tpcds_sf100_t8,TPCDS SF100,tpcds,100,8,Q76,backward_vs_forward,2,4,20,0,0,0,1.14397979,1.14329393,1.12145749,1.16707317,1,0,0.95,0,0
