dataset_id,benchmark,threads,query,eligible_all_20_seeds_successful,median_winner,strict_monotone_1_gt_2_gt_3_gt_4,forward_sufficient_10pct,backward_essential_10pct,thc_regression_10pct,forward_regression_10pct,full_regression_10pct,all_treatments_regress_10pct,thc_approximates_full_when_backward_essential,case1_median,case2_median,case3_median,case4_median
tpcds_sf100_t64,TPCDS SF100,64,Q27,1,4,1,0,0,0,0,0,0,0,4.02,3.815,3.81,3.71
tpcds_sf100_t64,TPCDS SF100,64,Q28,1,"tie:1,3",0,0,0,0,0,0,0,0,3.675,3.68,3.675,3.68
tpcds_sf100_t64,TPCDS SF100,64,Q29,1,"tie:2,3",0,0,0,0,0,0,0,0,3.3,3.19,3.19,3.3
tpcds_sf100_t64,TPCDS SF100,64,Q30,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.52,0.52,0.52,0.52
tpcds_sf100_t64,TPCDS SF100,64,Q31,1,"tie:1,2,3",0,0,0,0,0,1,0,0,2.78,2.78,2.78,3.1
tpcds_sf100_t64,TPCDS SF100,64,Q32,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.31,0.31,0.31,0.31
tpcds_sf100_t64,TPCDS SF100,64,Q33,1,1,0,0,0,0,0,0,0,0,3.29,3.3,3.3,3.3
tpcds_sf100_t64,TPCDS SF100,64,Q34,1,"tie:2,3",0,0,0,0,0,0,0,0,1.86,1.755,1.755,1.86
tpcds_sf100_t64,TPCDS SF100,64,Q35,1,"tie:1,2,4",0,0,0,1,0,0,0,0,1.86,1.86,2.185,1.86
tpcds_sf100_t64,TPCDS SF100,64,Q36,1,1,0,0,0,0,0,0,0,0,2.88,2.89,2.89,2.99
tpcds_sf100_t64,TPCDS SF100,64,Q37,1,"tie:2,3,4",0,1,0,0,0,0,0,0,5.105,0.83,0.83,0.83
tpcds_sf100_t64,TPCDS SF100,64,Q38,1,1,0,0,0,1,0,1,0,0,1.76,1.86,2.18,2.38
tpcds_sf100_t64,TPCDS SF100,64,Q39,1,"tie:2,3",0,0,0,0,0,0,0,0,0.62,0.52,0.52,0.62
tpcds_sf100_t64,TPCDS SF100,64,Q40,1,4,0,0,1,0,0,0,0,0,0.52,0.52,0.52,0.32
tpcds_sf100_t64,TPCDS SF100,64,Q41,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
tpcds_sf100_t64,TPCDS SF100,64,Q42,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,1.86,1.86,1.86,1.86
tpcds_sf100_t64,TPCDS SF100,64,Q43,1,"tie:1,2,3",0,0,0,0,0,1,0,0,1.96,1.96,1.96,2.17
tpcds_sf100_t64,TPCDS SF100,64,Q44,1,4,0,0,0,0,0,0,0,0,241.25,242.045,241.63,229.57
tpcds_sf100_t64,TPCDS SF100,64,Q45,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,1.03,1.03,1.03,1.03
tpcds_sf100_t64,TPCDS SF100,64,Q46,1,4,0,0,0,0,0,0,0,0,3.09,3.09,3.09,2.99
tpcds_sf100_t64,TPCDS SF100,64,Q47,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,3.61,3.61,3.61,3.61
tpcds_sf100_t64,TPCDS SF100,64,Q48,1,1,0,0,0,0,0,1,0,0,2.99,3.04,3.09,3.61
tpcds_sf100_t64,TPCDS SF100,64,Q49,1,"tie:1,2,3",0,0,0,0,0,0,0,0,3.71,3.71,3.71,3.81
tpcds_sf100_t64,TPCDS SF100,64,Q50,1,"tie:2,3",0,0,0,0,0,1,0,0,2.48,2.37,2.37,2.735
tpcds_sf100_t64,TPCDS SF100,64,Q51,1,"tie:1,2",0,0,0,0,0,0,0,0,5.62,5.62,5.685,5.95
tpcds_sf100_t64,TPCDS SF100,64,Q52,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,1.86,1.86,1.86,1.86
tpcds_sf100_t64,TPCDS SF100,64,Q53,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,2.37,2.37,2.37,2.37
tpcds_sf100_t64,TPCDS SF100,64,Q54,0,censored,0,0,0,0,0,0,0,0,,,,
tpcds_sf100_t64,TPCDS SF100,64,Q55,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,1.86,1.86,1.86,1.86
tpcds_sf100_t64,TPCDS SF100,64,Q56,1,4,0,0,0,0,0,0,0,0,3.29,3.3,3.3,3.2
tpcds_sf100_t64,TPCDS SF100,64,Q57,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,1.55,1.55,1.55,1.55
tpcds_sf100_t64,TPCDS SF100,64,Q58,1,3,0,0,0,0,0,0,0,0,3.81,3.76,3.71,3.81
tpcds_sf100_t64,TPCDS SF100,64,Q59,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,2.58,2.58,2.58,2.58
tpcds_sf100_t64,TPCDS SF100,64,Q60,1,"tie:2,3",0,0,0,0,0,0,0,0,3.4,3.3,3.3,3.4
tpcds_sf100_t64,TPCDS SF100,64,Q61,1,"tie:1,2,3",0,0,0,0,0,0,0,0,2.88,2.88,2.88,2.89
tpcds_sf100_t64,TPCDS SF100,64,Q62,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.83,0.83,0.83,0.83
tpcds_sf100_t64,TPCDS SF100,64,Q63,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,2.27,2.27,2.27,2.27
tpcds_sf100_t64,TPCDS SF100,64,Q64,1,4,0,0,0,0,0,0,0,0,5.635,5.365,5.37,5.35
tpcds_sf100_t64,TPCDS SF100,64,Q65,1,4,0,0,1,0,0,0,0,0,9.405,9.705,9.7,7.345
tpcds_sf100_t64,TPCDS SF100,64,Q66,1,"tie:1,2,3",0,0,0,0,0,0,0,0,1.55,1.55,1.55,1.65
tpcds_sf100_t64,TPCDS SF100,64,Q67,1,2,0,0,0,0,0,0,0,0,16.535,16.42,16.535,17.185
tpcds_sf100_t64,TPCDS SF100,64,Q68,1,4,0,0,0,0,0,0,0,0,3.81,3.81,3.81,3.71
tpcds_sf100_t64,TPCDS SF100,64,Q69,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,1.55,1.55,1.55,1.55
tpcds_sf100_t64,TPCDS SF100,64,Q70,1,1,0,0,0,0,1,1,1,0,2.44,2.8,2.8,2.9
tpcds_sf100_t64,TPCDS SF100,64,Q71,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,2.58,2.58,2.58,2.58
tpcds_sf100_t64,TPCDS SF100,64,Q72,1,4,0,1,0,0,0,0,0,0,69.445,2.745,2.8,2.705
tpcds_sf100_t64,TPCDS SF100,64,Q73,1,3,0,0,0,0,0,0,0,0,1.86,1.81,1.76,1.86
tpcds_sf100_t64,TPCDS SF100,64,Q74,1,1,0,0,0,1,1,1,1,0,3.725,4.4,4.89,6.87
tpcds_sf100_t64,TPCDS SF100,64,Q75,1,"tie:1,2,3",0,0,0,0,0,0,0,0,4.74,4.74,4.74,5.05
tpcds_sf100_t64,TPCDS SF100,64,Q76,1,1,0,0,0,0,0,0,0,0,4.42,4.43,4.43,4.84
tpcds_sf100_t64,TPCDS SF100,64,Q77,1,1,0,0,0,0,0,0,0,0,3.86,3.91,3.91,3.91
tpcds_sf100_t64,TPCDS SF100,64,Q78,1,2,0,0,0,0,0,0,0,0,6.415,6.34,6.45,7.02
tpcds_sf100_t64,TPCDS SF100,64,Q79,1,"tie:2,3",0,0,0,0,0,0,0,0,3.09,2.99,2.99,3.19
tpcds_sf100_t64,TPCDS SF100,64,Q80,1,4,0,0,0,0,0,0,0,0,5.04,5.04,5.04,4.74
tpcds_sf100_t64,TPCDS SF100,64,Q81,1,"tie:1,2,3",0,0,0,0,0,0,0,0,0.57,0.57,0.57,0.62
tpcds_sf100_t64,TPCDS SF100,64,Q82,0,censored,0,0,0,0,0,0,0,0,1.55,1.14,1.14,1.14
tpcds_sf100_t64,TPCDS SF100,64,Q83,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.62,0.62,0.62,0.62
tpcds_sf100_t64,TPCDS SF100,64,Q84,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.47,0.42,0.42,0.42
tpcds_sf100_t64,TPCDS SF100,64,Q85,1,1,0,0,0,0,0,1,0,0,1.45,1.5,1.5,1.65
tpcds_sf100_t64,TPCDS SF100,64,Q86,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.83,0.83,0.83,0.83
tpcds_sf100_t64,TPCDS SF100,64,Q87,1,"tie:1,2",0,0,0,1,0,1,0,0,1.96,1.96,2.29,2.49
tpcds_sf100_t64,TPCDS SF100,64,Q88,1,"tie:2,3",0,0,0,0,0,0,0,0,2.08,1.76,1.76,1.96
tpcds_sf100_t64,TPCDS SF100,64,Q89,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,2.37,2.37,2.37,2.37
tpcds_sf100_t64,TPCDS SF100,64,Q90,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.62,0.62,0.62,0.62
tpcds_sf100_t64,TPCDS SF100,64,Q91,1,1,0,0,0,0,0,0,0,0,0.31,0.32,0.32,0.32
tpcds_sf100_t64,TPCDS SF100,64,Q92,1,4,0,0,1,0,0,0,0,0,0.93,0.93,0.93,0.83
tpcds_sf100_t64,TPCDS SF100,64,Q93,1,"tie:2,3,4",0,0,0,0,0,0,0,0,2.48,2.37,2.37,2.37
tpcds_sf100_t64,TPCDS SF100,64,Q94,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,1.24,1.24,1.24,1.24
tpcds_sf100_t64,TPCDS SF100,64,Q95,1,4,0,0,1,1,0,0,0,0,4.11,4.175,5.85,1.76
tpcds_sf100_t64,TPCDS SF100,64,Q96,1,3,0,0,0,0,0,0,0,0,1.34,1.34,1.24,1.34
tpcds_sf100_t64,TPCDS SF100,64,Q97,1,3,0,0,0,0,0,0,0,0,2.39,2.39,2.29,2.39
tpcds_sf100_t64,TPCDS SF100,64,Q98,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,1.96,1.96,1.96,1.96
tpcds_sf100_t64,TPCDS SF100,64,Q99,1,"tie:1,2,3",0,0,0,0,0,1,0,0,0.62,0.62,0.62,1.04
