dataset_id,benchmark,threads,query,baseline_best_seed,case1_runtime_on_baseline_best_seed,case2_runtime_on_baseline_best_seed,case3_runtime_on_baseline_best_seed,case4_runtime_on_baseline_best_seed,case1_status_on_baseline_best_seed,case2_status_on_baseline_best_seed,case3_status_on_baseline_best_seed,case4_status_on_baseline_best_seed,case2_speedup_vs_baseline_on_anchor,case3_speedup_vs_baseline_on_anchor,case4_speedup_vs_baseline_on_anchor,case1_own_best_runtime,case2_own_best_runtime,case3_own_best_runtime,case4_own_best_runtime,case1_own_best_seed,case2_own_best_seed,case3_own_best_seed,case4_own_best_seed
job_t64,job,64,31a,3,0.48,0.43,0.46,0.42,success,success,success,success,1.11627907,1.04347826,1.14285714,0.48,0.36,0.37,0.33,3,8,0,5
job_t64,job,64,31b,5,0.38,0.37,0.37,0.35,success,success,success,success,1.02702703,1.02702703,1.08571429,0.38,0.35,0.35,0.34,5,15,0,0
job_t64,job,64,31c,0,0.43,0.39,0.38,0.36,success,success,success,success,1.1025641,1.13157895,1.19444444,0.43,0.39,0.37,0.35,0,0,2,1
job_t64,job,64,32a,0,0.14,0.15,0.14,0.12,success,success,success,success,0.933333333,1,1.16666667,0.14,0.13,0.13,0.11,0,4,4,1
job_t64,job,64,32b,0,0.17,0.19,0.17,0.16,success,success,success,success,0.894736842,1,1.0625,0.17,0.16,0.17,0.16,0,4,0,0
job_t64,job,64,33a,5,0.25,0.18,0.18,0.17,success,success,success,success,1.38888889,1.38888889,1.47058824,0.25,0.17,0.17,0.17,5,18,10,0
job_t64,job,64,33b,7,0.21,0.17,0.17,0.17,success,success,success,success,1.23529412,1.23529412,1.23529412,0.21,0.15,0.17,0.16,7,17,0,2
job_t64,job,64,33c,0,0.28,0.24,0.22,0.18,success,success,success,success,1.16666667,1.27272727,1.55555556,0.28,0.2,0.2,0.18,0,5,1,0
tpch_sf10_t64,TPCH SF10,64,Q01,8,0.39,0.4,0.4,0.4,success,success,success,success,0.975,0.975,0.975,0.39,0.39,0.39,0.38,8,2,19,14
tpch_sf10_t64,TPCH SF10,64,Q02,12,0.26,0.26,0.26,0.26,success,success,success,success,1,1,1,0.26,0.25,0.26,0.25,12,2,0,14
tpch_sf10_t64,TPCH SF10,64,Q03,6,0.56,0.57,0.58,0.56,success,success,success,success,0.98245614,0.965517241,1,0.56,0.54,0.56,0.54,6,3,1,18
tpch_sf10_t64,TPCH SF10,64,Q04,9,0.47,0.48,0.51,0.48,success,success,success,success,0.979166667,0.921568627,0.979166667,0.47,0.47,0.5,0.45,9,2,6,17
tpch_sf10_t64,TPCH SF10,64,Q05,8,0.54,0.58,0.69,0.71,success,success,success,success,0.931034483,0.782608696,0.76056338,0.54,0.58,0.59,0.63,8,2,15,2
tpch_sf10_t64,TPCH SF10,64,Q06,11,0.38,0.39,0.39,0.39,success,success,success,success,0.974358974,0.974358974,0.974358974,0.38,0.38,0.39,0.37,11,2,0,14
tpch_sf10_t64,TPCH SF10,64,Q07,9,0.61,0.6,0.61,0.61,success,success,success,success,1.01666667,1,1,0.61,0.6,0.61,0.58,9,1,0,16
tpch_sf10_t64,TPCH SF10,64,Q08,4,0.63,0.66,0.66,0.66,success,success,success,success,0.954545455,0.954545455,0.954545455,0.63,0.66,0.66,0.64,4,1,4,14
tpch_sf10_t64,TPCH SF10,64,Q09,9,0.82,0.8,0.82,0.87,success,success,success,success,1.025,1,0.942528736,0.82,0.77,0.79,0.78,9,2,3,15
tpch_sf10_t64,TPCH SF10,64,Q10,8,0.64,0.67,0.67,0.69,success,success,success,success,0.955223881,0.955223881,0.927536232,0.64,0.66,0.66,0.67,8,1,0,14
tpch_sf10_t64,TPCH SF10,64,Q11,8,0.18,0.19,0.2,0.18,success,success,success,success,0.947368421,0.9,1,0.18,0.19,0.19,0.17,8,0,10,18
tpch_sf10_t64,TPCH SF10,64,Q12,9,0.47,0.48,0.5,0.5,success,success,success,success,0.979166667,0.94,0.94,0.47,0.47,0.49,0.47,9,1,7,15
tpch_sf10_t64,TPCH SF10,64,Q13,9,0.49,0.5,0.55,0.51,success,success,success,success,0.98,0.890909091,0.960784314,0.49,0.49,0.53,0.47,9,1,4,16
tpch_sf10_t64,TPCH SF10,64,Q14,5,0.5,0.5,0.52,0.54,success,success,success,success,1,0.961538462,0.925925926,0.5,0.5,0.51,0.52,5,0,0,13
tpch_sf10_t64,TPCH SF10,64,Q15,9,0.48,0.49,0.5,0.5,success,success,success,success,0.979591837,0.96,0.96,0.48,0.49,0.49,0.47,9,1,0,14
tpch_sf10_t64,TPCH SF10,64,Q16,10,0.26,0.27,0.27,0.27,success,success,success,success,0.962962963,0.962962963,0.962962963,0.26,0.26,0.27,0.24,10,1,0,13
tpch_sf10_t64,TPCH SF10,64,Q17,6,0.5,0.5,0.5,0.51,success,success,success,success,1,1,0.980392157,0.5,0.49,0.5,0.48,6,2,0,15
tpch_sf10_t64,TPCH SF10,64,Q18,9,0.84,0.86,1.21,0.85,success,success,success,success,0.976744186,0.694214876,0.988235294,0.84,0.84,1.18,0.84,9,1,7,13
tpch_sf10_t64,TPCH SF10,64,Q19,7,0.61,0.62,0.63,0.64,success,success,success,success,0.983870968,0.968253968,0.953125,0.61,0.61,0.61,0.61,7,1,16,18
tpch_sf10_t64,TPCH SF10,64,Q20,1,0.57,0.55,0.56,0.57,success,success,success,success,1.03636364,1.01785714,1,0.57,0.55,0.56,0.54,1,1,0,14
tpch_sf10_t64,TPCH SF10,64,Q21,12,0.81,0.84,1.15,0.84,success,success,success,success,0.964285714,0.704347826,0.964285714,0.81,0.8,0.98,0.82,12,1,5,19
tpch_sf10_t64,TPCH SF10,64,Q22,12,0.22,0.23,0.23,0.23,success,success,success,success,0.956521739,0.956521739,0.956521739,0.22,0.22,0.22,0.21,12,1,16,13
tpch_sf20_t64,TPCH SF20,64,Q01,4,0.65,0.65,0.66,0.66,success,success,success,success,1,0.984848485,0.984848485,0.65,0.65,0.65,0.66,4,4,5,0
tpch_sf20_t64,TPCH SF20,64,Q02,2,0.3,0.29,0.29,0.3,success,success,success,success,1.03448276,1.03448276,1,0.3,0.28,0.28,0.29,2,0,4,4
tpch_sf20_t64,TPCH SF20,64,Q03,3,0.95,0.93,0.94,0.94,success,success,success,success,1.02150538,1.0106383,1.0106383,0.95,0.92,0.93,0.93,3,0,5,6
tpch_sf20_t64,TPCH SF20,64,Q04,6,0.67,0.69,0.72,0.68,success,success,success,success,0.971014493,0.930555556,0.985294118,0.67,0.66,0.7,0.67,6,4,0,5
tpch_sf20_t64,TPCH SF20,64,Q05,6,0.91,0.97,0.97,1.22,success,success,success,success,0.93814433,0.93814433,0.745901639,0.91,0.96,0.97,1.08,6,10,6,12
tpch_sf20_t64,TPCH SF20,64,Q06,0,0.64,0.64,0.65,0.64,success,success,success,success,1,0.984615385,1,0.64,0.64,0.64,0.64,0,0,2,0
tpch_sf20_t64,TPCH SF20,64,Q07,1,1.03,1.02,1.03,1.04,success,success,success,success,1.00980392,1,0.990384615,1.03,1.01,1.01,1.03,1,14,9,0
tpch_sf20_t64,TPCH SF20,64,Q08,11,1.01,1.02,1.01,1.02,success,success,success,success,0.990196078,1,0.990196078,1.01,1.01,1.01,1,11,1,4,3
tpch_sf20_t64,TPCH SF20,64,Q09,5,1.38,1.39,1.38,1.35,success,success,success,success,0.992805755,1,1.02222222,1.38,1.33,1.34,1.34,5,3,2,6
tpch_sf20_t64,TPCH SF20,64,Q10,0,1,1.01,1.02,1.09,success,success,success,success,0.99009901,0.980392157,0.917431193,1,1.01,1.01,1.08,0,0,5,1
tpch_sf20_t64,TPCH SF20,64,Q11,12,0.22,0.23,0.23,0.23,success,success,success,success,0.956521739,0.956521739,0.956521739,0.22,0.22,0.22,0.22,12,4,8,2
tpch_sf20_t64,TPCH SF20,64,Q12,7,0.75,0.76,0.77,0.8,success,success,success,success,0.986842105,0.974025974,0.9375,0.75,0.75,0.77,0.78,7,2,7,4
tpch_sf20_t64,TPCH SF20,64,Q13,15,0.79,0.81,0.9,0.81,success,success,success,success,0.975308642,0.877777778,0.975308642,0.79,0.8,0.86,0.79,15,8,9,9
tpch_sf20_t64,TPCH SF20,64,Q14,0,0.79,0.79,0.81,0.78,success,success,success,success,1,0.975308642,1.01282051,0.79,0.78,0.79,0.76,0,5,1,11
tpch_sf20_t64,TPCH SF20,64,Q15,0,0.82,0.83,0.82,0.81,success,success,success,success,0.987951807,1,1.01234568,0.82,0.81,0.82,0.81,0,19,0,0
tpch_sf20_t64,TPCH SF20,64,Q16,2,0.33,0.34,0.34,0.35,success,success,success,success,0.970588235,0.970588235,0.942857143,0.33,0.33,0.33,0.33,2,1,5,7
tpch_sf20_t64,TPCH SF20,64,Q17,10,0.77,0.78,0.78,0.78,success,success,success,success,0.987179487,0.987179487,0.987179487,0.77,0.77,0.77,0.77,10,1,3,1
tpch_sf20_t64,TPCH SF20,64,Q18,1,1.38,1.4,2.04,1.39,success,success,success,success,0.985714286,0.676470588,0.992805755,1.38,1.38,2.02,1.38,1,4,5,2
tpch_sf20_t64,TPCH SF20,64,Q19,5,0.99,1,1,1.04,success,success,success,success,0.99,0.99,0.951923077,0.99,0.99,0.99,1.02,5,8,0,13
tpch_sf20_t64,TPCH SF20,64,Q20,17,0.92,0.92,0.92,0.92,success,success,success,success,1,1,1,0.92,0.91,0.9,0.91,17,1,6,2
tpch_sf20_t64,TPCH SF20,64,Q21,9,1.2,1.2,1.55,1.24,success,success,success,success,1,0.774193548,0.967741935,1.2,1.2,1.48,1.21,9,9,19,14
tpch_sf20_t64,TPCH SF20,64,Q22,4,0.27,0.28,0.34,0.28,success,success,success,success,0.964285714,0.794117647,0.964285714,0.27,0.27,0.32,0.27,4,16,5,5
tpch_sf50_t64,TPCH SF50,64,Q01,0,1.46,1.47,1.47,1.47,success,success,success,success,0.993197279,0.993197279,0.993197279,1.46,1.45,1.45,1.46,0,6,1,1
tpch_sf50_t64,TPCH SF50,64,Q02,4,0.44,0.44,0.44,0.46,success,success,success,success,1,1,0.956521739,0.44,0.43,0.43,0.44,4,6,0,16
tpch_sf50_t64,TPCH SF50,64,Q03,0,2.21,2.24,2.26,2.05,success,success,success,success,0.986607143,0.977876106,1.07804878,2.21,2.01,2.02,2.03,0,4,1,10
tpch_sf50_t64,TPCH SF50,64,Q04,1,1.42,1.43,1.45,1.42,success,success,success,success,0.993006993,0.979310345,1,1.42,1.42,1.43,1.41,1,2,4,7
tpch_sf50_t64,TPCH SF50,64,Q05,6,2.16,2.26,2.26,2.4,success,success,success,success,0.955752212,0.955752212,0.9,2.16,2.23,2.24,2.37,6,8,16,17
tpch_sf50_t64,TPCH SF50,64,Q06,1,1.44,1.47,1.45,1.45,success,success,success,success,0.979591837,0.993103448,0.993103448,1.44,1.44,1.44,1.45,1,2,4,0
tpch_sf50_t64,TPCH SF50,64,Q07,1,2.42,2.39,2.41,2.44,success,success,success,success,1.0125523,1.00414938,0.991803279,2.42,2.38,2.39,2.43,1,5,0,2
tpch_sf50_t64,TPCH SF50,64,Q08,1,2.31,2.33,2.32,2.34,success,success,success,success,0.991416309,0.995689655,0.987179487,2.31,2.32,2.32,2.32,1,4,1,2
tpch_sf50_t64,TPCH SF50,64,Q09,1,3.37,3.38,3.39,3.06,success,success,success,success,0.99704142,0.994100295,1.10130719,3.37,3.11,3.13,3.04,1,3,3,7
tpch_sf50_t64,TPCH SF50,64,Q10,2,2.19,2.19,2.19,2.24,success,success,success,success,1,1,0.977678571,2.19,2.18,2.19,2.24,2,10,2,0
tpch_sf50_t64,TPCH SF50,64,Q11,0,0.35,0.36,0.36,0.35,success,success,success,success,0.972222222,0.972222222,1,0.35,0.35,0.34,0.34,0,2,6,2
tpch_sf50_t64,TPCH SF50,64,Q12,0,1.61,1.61,1.64,1.63,success,success,success,success,1,0.981707317,0.987730061,1.61,1.6,1.62,1.62,0,19,9,5
tpch_sf50_t64,TPCH SF50,64,Q13,6,1.57,1.59,1.8,1.6,success,success,success,success,0.987421384,0.872222222,0.98125,1.57,1.57,1.79,1.57,6,7,10,18
tpch_sf50_t64,TPCH SF50,64,Q14,1,1.79,1.8,1.81,1.73,success,success,success,success,0.994444444,0.988950276,1.03468208,1.79,1.79,1.8,1.72,1,0,0,13
tpch_sf50_t64,TPCH SF50,64,Q15,2,1.91,1.92,1.94,1.92,success,success,success,success,0.994791667,0.984536082,0.994791667,1.91,1.91,1.93,1.9,2,0,0,3
tpch_sf50_t64,TPCH SF50,64,Q16,7,0.54,0.54,0.56,0.55,success,success,success,success,1,0.964285714,0.981818182,0.54,0.54,0.54,0.55,7,0,3,2
tpch_sf50_t64,TPCH SF50,64,Q17,2,1.73,1.73,1.75,1.72,success,success,success,success,1,0.988571429,1.00581395,1.73,1.73,1.73,1.72,2,2,0,2
tpch_sf50_t64,TPCH SF50,64,Q18,17,3.19,3.23,4.99,3.24,success,success,success,success,0.987616099,0.639278557,0.984567901,3.19,3.21,4.34,3.21,17,1,3,4
tpch_sf50_t64,TPCH SF50,64,Q19,5,2.22,2.23,2.21,2.32,success,success,success,success,0.995515695,1.00452489,0.956896552,2.22,2.22,2.19,2.3,5,2,3,1
tpch_sf50_t64,TPCH SF50,64,Q20,0,2.07,2.04,2.02,2.04,success,success,success,success,1.01470588,1.02475248,1.01470588,2.07,2.03,2.01,2.03,0,11,10,10
tpch_sf50_t64,TPCH SF50,64,Q21,19,2.52,2.52,3.2,2.6,success,success,success,success,1,0.7875,0.969230769,2.52,2.51,3.16,2.52,19,1,10,0
tpch_sf50_t64,TPCH SF50,64,Q22,18,0.46,0.48,0.63,0.48,success,success,success,success,0.958333333,0.73015873,0.958333333,0.46,0.46,0.59,0.46,18,16,1,11
tpch_sf100_t64,TPCH SF100,64,Q01,0,2.37,2.37,2.38,2.37,success,success,success,success,1,0.995798319,1,2.37,2.37,2.37,2.36,0,0,6,6
tpch_sf100_t64,TPCH SF100,64,Q02,16,0.77,0.71,0.72,0.72,success,success,success,success,1.08450704,1.06944444,1.06944444,0.77,0.71,0.72,0.72,16,12,9,16
tpch_sf100_t64,TPCH SF100,64,Q03,9,3.96,3.59,3.58,3.62,success,success,success,success,1.10306407,1.10614525,1.09392265,3.96,3.57,3.57,3.57,9,12,4,12
tpch_sf100_t64,TPCH SF100,64,Q04,14,2.59,2.61,2.65,2.6,success,success,success,success,0.992337165,0.977358491,0.996153846,2.59,2.59,2.61,2.58,14,0,7,2
tpch_sf100_t64,TPCH SF100,64,Q05,6,4.1,4.22,4.24,4.62,success,success,success,success,0.971563981,0.966981132,0.887445887,4.1,4.09,4.07,4.35,6,12,10,12
tpch_sf100_t64,TPCH SF100,64,Q06,1,2.38,2.38,2.39,2.38,success,success,success,success,1,0.9958159,1,2.38,2.37,2.37,2.37,1,5,18,7
tpch_sf100_t64,TPCH SF100,64,Q07,1,4.84,4.82,4.89,4.9,success,success,success,success,1.00414938,0.989775051,0.987755102,4.84,4.8,4.73,4.9,1,12,2,1
tpch_sf100_t64,TPCH SF100,64,Q08,11,4.4,4.6,4.59,4.57,success,success,success,success,0.956521739,0.958605664,0.962800875,4.4,4.4,4.31,4.33,11,0,7,8
tpch_sf100_t64,TPCH SF100,64,Q09,5,6.55,6.6,6.62,6.11,success,success,success,success,0.992424242,0.989425982,1.07201309,6.55,5.99,6.05,6.07,5,3,2,18
tpch_sf100_t64,TPCH SF100,64,Q10,8,3.91,4.09,4.12,4.16,success,success,success,success,0.95599022,0.949029126,0.939903846,3.91,3.92,3.96,4.01,8,0,6,1
tpch_sf100_t64,TPCH SF100,64,Q11,2,0.55,0.55,0.56,0.54,success,success,success,success,1,0.982142857,1.01851852,0.55,0.54,0.54,0.53,2,12,6,4
tpch_sf100_t64,TPCH SF100,64,Q12,1,2.89,2.9,3.07,2.93,success,success,success,success,0.996551724,0.941368078,0.986348123,2.89,2.9,2.95,2.92,1,1,2,4
tpch_sf100_t64,TPCH SF100,64,Q13,15,2.86,2.9,3.48,2.93,success,success,success,success,0.986206897,0.82183908,0.976109215,2.86,2.86,3.38,2.87,15,9,6,5
tpch_sf100_t64,TPCH SF100,64,Q14,6,3.6,3.66,3.63,3.52,success,success,success,success,0.983606557,0.991735537,1.02272727,3.6,3.61,3.56,3.48,6,2,17,8
tpch_sf100_t64,TPCH SF100,64,Q15,8,3.37,3.49,3.54,3.51,success,success,success,success,0.965616046,0.951977401,0.96011396,3.37,3.48,3.4,3.37,8,1,9,7
tpch_sf100_t64,TPCH SF100,64,Q16,2,0.85,0.9,0.86,0.86,success,success,success,success,0.944444444,0.988372093,0.988372093,0.85,0.85,0.85,0.84,2,0,5,16
tpch_sf100_t64,TPCH SF100,64,Q17,1,3.39,3.41,3.4,3.39,success,success,success,success,0.994134897,0.997058824,1,3.39,3.39,3.39,3.38,1,0,13,4
tpch_sf100_t64,TPCH SF100,64,Q18,14,6.24,6.28,9.67,6.3,success,success,success,success,0.993630573,0.645294726,0.99047619,6.24,6.25,8.39,6.24,14,6,9,18
tpch_sf100_t64,TPCH SF100,64,Q19,13,4.93,4.97,5.08,5.15,success,success,success,success,0.99195171,0.970472441,0.957281553,4.93,4.95,4.95,5.12,13,16,4,1
tpch_sf100_t64,TPCH SF100,64,Q20,3,3.56,3.72,3.72,3.76,success,success,success,success,0.956989247,0.956989247,0.946808511,3.56,3.47,3.49,3.7,3,8,19,7
tpch_sf100_t64,TPCH SF100,64,Q21,9,5.19,5.27,6.13,5.33,success,success,success,success,0.984819734,0.846655791,0.973733583,5.19,5.23,6.13,5.25,9,19,1,0
tpch_sf100_t64,TPCH SF100,64,Q22,0,0.7,0.7,0.92,0.7,success,success,success,success,1,0.760869565,1,0.7,0.69,0.89,0.69,0,11,14,11
tpcds_sf10_t64,TPCDS SF10,64,Q01,1,0.41,0.42,0.52,0.42,success,success,success,success,0.976190476,0.788461538,0.976190476,0.41,0.41,0.52,0.41,1,9,0,3
tpcds_sf10_t64,TPCDS SF10,64,Q02,1,0.31,0.32,0.32,0.32,success,success,success,success,0.96875,0.96875,0.96875,0.31,0.31,0.31,0.31,1,0,3,19
tpcds_sf10_t64,TPCDS SF10,64,Q03,0,0.31,0.32,0.32,0.31,success,success,success,success,0.96875,0.96875,1,0.31,0.31,0.31,0.31,0,2,1,0
tpcds_sf10_t64,TPCDS SF10,64,Q04,0,1.04,1.46,1.45,1.45,success,success,success,success,0.712328767,0.717241379,0.717241379,1.04,1.04,1.03,0.93,0,2,6,17
tpcds_sf10_t64,TPCDS SF10,64,Q05,0,0.52,0.52,0.62,0.52,success,success,success,success,1,0.838709677,1,0.52,0.52,0.52,0.52,0,0,1,0
tpcds_sf10_t64,TPCDS SF10,64,Q06,16,0.41,0.42,0.42,0.42,success,success,success,success,0.976190476,0.976190476,0.976190476,0.41,0.42,0.42,0.42,16,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q07,0,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.52,0.52,0.52,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q08,0,0.93,0.93,0.93,0.93,success,success,success,success,1,1,1,0.93,0.93,0.93,0.93,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q09,0,0.32,0.32,0.32,0.32,success,success,success,success,1,1,1,0.32,0.32,0.32,0.32,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q10,7,0.31,0.32,0.42,0.32,success,success,success,success,0.96875,0.738095238,0.96875,0.31,0.31,0.31,0.31,7,4,2,0
tpcds_sf10_t64,TPCDS SF10,64,Q11,0,0.83,0.83,0.83,1.24,success,success,success,success,1,1,0.669354839,0.83,0.73,0.73,0.73,0,3,4,11
tpcds_sf10_t64,TPCDS SF10,64,Q12,0,0.31,0.31,0.32,0.31,success,success,success,success,1,0.96875,1,0.31,0.31,0.31,0.31,0,0,1,0
tpcds_sf10_t64,TPCDS SF10,64,Q13,0,0.52,0.53,0.52,0.62,success,success,success,success,0.981132075,1,0.838709677,0.52,0.52,0.52,0.62,0,2,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q14,0,1.14,1.25,1.16,1.26,success,success,success,success,0.912,0.982758621,0.904761905,1.14,1.15,1.14,1.25,0,7,16,5
tpcds_sf10_t64,TPCDS SF10,64,Q15,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q16,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q17,1,0.42,0.42,0.42,0.52,success,success,success,success,1,1,0.807692308,0.42,0.42,0.42,0.52,1,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q18,17,0.31,0.31,0.31,0.32,success,success,success,success,1,1,0.96875,0.31,0.31,0.31,0.31,17,0,3,6
tpcds_sf10_t64,TPCDS SF10,64,Q19,0,0.42,0.42,0.42,0.42,success,success,success,success,1,1,1,0.42,0.42,0.42,0.42,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q20,0,0.21,0.31,0.31,0.32,success,success,success,success,0.677419355,0.677419355,0.65625,0.21,0.21,0.31,0.31,0,15,0,7
tpcds_sf10_t64,TPCDS SF10,64,Q21,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q22,2,2.62,2.73,2.72,2.74,success,success,success,success,0.95970696,0.963235294,0.95620438,2.62,2.71,2.63,2.64,2,6,17,9
tpcds_sf10_t64,TPCDS SF10,64,Q23,0,0.93,0.94,0.94,0.94,success,success,success,success,0.989361702,0.989361702,0.989361702,0.93,0.93,0.93,0.93,0,1,1,3
tpcds_sf10_t64,TPCDS SF10,64,Q24,3,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.42,0.52,0.52,3,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q25,1,0.52,0.52,0.42,0.52,success,success,success,success,1,1.23809524,1,0.52,0.52,0.42,0.52,1,0,1,0
tpcds_sf10_t64,TPCDS SF10,64,Q26,0,0.21,0.31,0.21,0.21,success,success,success,success,0.677419355,1,1,0.21,0.21,0.21,0.21,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q27,0,0.52,0.52,0.52,0.53,success,success,success,success,1,1,0.981132075,0.52,0.52,0.52,0.52,0,0,0,1
tpcds_sf10_t64,TPCDS SF10,64,Q28,0,0.52,0.52,0.52,0.53,success,success,success,success,1,1,0.981132075,0.52,0.52,0.52,0.52,0,0,0,1
tpcds_sf10_t64,TPCDS SF10,64,Q29,1,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.52,0.52,0.52,1,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q30,2,0.31,0.31,0.31,0.32,success,success,success,success,1,1,0.96875,0.31,0.31,0.31,0.31,2,2,0,5
tpcds_sf10_t64,TPCDS SF10,64,Q31,0,0.42,0.42,0.42,0.52,success,success,success,success,1,1,0.807692308,0.42,0.42,0.42,0.52,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q32,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q33,6,0.41,0.42,0.43,0.52,success,success,success,success,0.976190476,0.953488372,0.788461538,0.41,0.42,0.42,0.42,6,0,0,3
tpcds_sf10_t64,TPCDS SF10,64,Q34,0,0.31,0.32,0.32,0.42,success,success,success,success,0.96875,0.96875,0.738095238,0.31,0.31,0.31,0.31,0,2,5,8
tpcds_sf10_t64,TPCDS SF10,64,Q35,1,0.42,0.52,0.52,0.52,success,success,success,success,0.807692308,0.807692308,0.807692308,0.42,0.42,0.52,0.42,1,5,0,4
tpcds_sf10_t64,TPCDS SF10,64,Q36,0,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.42,0.42,0.52,0,11,8,0
tpcds_sf10_t64,TPCDS SF10,64,Q37,2,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,2,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q38,17,0.41,0.42,0.42,0.42,success,success,success,success,0.976190476,0.976190476,0.976190476,0.41,0.42,0.42,0.42,17,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q39,18,0.32,0.32,0.42,0.42,success,success,success,success,1,0.761904762,0.761904762,0.32,0.32,0.32,0.42,18,7,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q40,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q41,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q42,7,0.31,0.32,0.32,0.32,success,success,success,success,0.96875,0.96875,0.96875,0.31,0.31,0.31,0.31,7,3,5,5
tpcds_sf10_t64,TPCDS SF10,64,Q43,3,0.31,0.32,0.31,0.42,success,success,success,success,0.96875,1,0.738095238,0.31,0.31,0.31,0.31,3,4,3,6
tpcds_sf10_t64,TPCDS SF10,64,Q44,9,90.65,92.53,94.45,85.05,success,success,success,success,0.979682265,0.959767073,1.06584362,90.65,91.17,90.51,83.8,9,19,19,2
tpcds_sf10_t64,TPCDS SF10,64,Q45,0,0.31,0.31,0.32,0.31,success,success,success,success,1,0.96875,1,0.31,0.31,0.31,0.31,0,0,3,0
tpcds_sf10_t64,TPCDS SF10,64,Q46,0,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.52,0.52,0.52,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q47,0,0.73,0.73,0.73,0.73,success,success,success,success,1,1,1,0.73,0.73,0.73,0.73,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q48,1,0.42,0.52,0.52,0.52,success,success,success,success,0.807692308,0.807692308,0.807692308,0.42,0.42,0.52,0.52,1,5,0,1
tpcds_sf10_t64,TPCDS SF10,64,Q49,0,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.52,0.52,0.52,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q50,2,0.42,0.42,0.42,0.42,success,success,success,success,1,1,1,0.42,0.42,0.42,0.42,2,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q51,2,0.93,1.04,1.04,1.04,success,success,success,success,0.894230769,0.894230769,0.894230769,0.93,0.93,0.93,0.94,2,12,11,3
tpcds_sf10_t64,TPCDS SF10,64,Q52,5,0.31,0.32,0.31,0.31,success,success,success,success,0.96875,1,1,0.31,0.31,0.31,0.31,5,4,0,5
tpcds_sf10_t64,TPCDS SF10,64,Q53,0,0.42,0.42,0.42,0.42,success,success,success,success,1,1,1,0.42,0.42,0.42,0.42,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q55,0,0.31,0.32,0.32,0.31,success,success,success,success,0.96875,0.96875,1,0.31,0.31,0.31,0.31,0,1,2,0
tpcds_sf10_t64,TPCDS SF10,64,Q56,1,0.42,0.52,0.52,0.42,success,success,success,success,0.807692308,0.807692308,1,0.42,0.42,0.42,0.42,1,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q57,0,0.42,0.42,0.42,0.52,success,success,success,success,1,1,0.807692308,0.42,0.42,0.42,0.52,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q58,0,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.52,0.52,0.52,0,0,0,0
