dataset_id,query,case,k,expected_best_capped_runtime,sampled_oracle_capped_runtime
tpcds_sf10_t64,Q64,4,10,0.73,0.73
tpcds_sf10_t64,Q64,4,20,0.73,0.73
tpcds_sf10_t64,Q65,1,1,1.855,1.85
tpcds_sf10_t64,Q65,1,2,1.85236842,1.85
tpcds_sf10_t64,Q65,1,3,1.85105263,1.85
tpcds_sf10_t64,Q65,1,5,1.85016254,1.85
tpcds_sf10_t64,Q65,1,10,1.85000005,1.85
tpcds_sf10_t64,Q65,1,20,1.85,1.85
tpcds_sf10_t64,Q65,2,1,1.835,1.75
tpcds_sf10_t64,Q65,2,2,1.81552632,1.75
tpcds_sf10_t64,Q65,2,3,1.80017544,1.75
tpcds_sf10_t64,Q65,2,5,1.77833591,1.75
tpcds_sf10_t64,Q65,2,10,1.75433442,1.75
tpcds_sf10_t64,Q65,2,20,1.75,1.75
tpcds_sf10_t64,Q65,3,1,1.8425,1.75
tpcds_sf10_t64,Q65,3,2,1.82710526,1.75
tpcds_sf10_t64,Q65,3,3,1.81364035,1.75
tpcds_sf10_t64,Q65,3,5,1.7918492,1.75
tpcds_sf10_t64,Q65,3,10,1.76068885,1.75
tpcds_sf10_t64,Q65,3,20,1.75,1.75
tpcds_sf10_t64,Q65,4,1,1.3405,1.34
tpcds_sf10_t64,Q65,4,2,1.34,1.34
tpcds_sf10_t64,Q65,4,3,1.34,1.34
tpcds_sf10_t64,Q65,4,5,1.34,1.34
tpcds_sf10_t64,Q65,4,10,1.34,1.34
tpcds_sf10_t64,Q65,4,20,1.34,1.34
tpcds_sf10_t64,Q66,1,1,0.3165,0.31
tpcds_sf10_t64,Q66,1,2,0.314105263,0.31
tpcds_sf10_t64,Q66,1,3,0.312508772,0.31
tpcds_sf10_t64,Q66,1,5,0.310830108,0.31
tpcds_sf10_t64,Q66,1,10,0.31001548,0.31
tpcds_sf10_t64,Q66,1,20,0.31,0.31
tpcds_sf10_t64,Q66,2,1,0.317,0.31
tpcds_sf10_t64,Q66,2,2,0.314789474,0.31
tpcds_sf10_t64,Q66,2,3,0.313192982,0.31
tpcds_sf10_t64,Q66,2,5,0.31129128,0.31
tpcds_sf10_t64,Q66,2,10,0.31005418,0.31
tpcds_sf10_t64,Q66,2,20,0.31,0.31
tpcds_sf10_t64,Q66,3,1,0.317,0.31
tpcds_sf10_t64,Q66,3,2,0.314789474,0.31
tpcds_sf10_t64,Q66,3,3,0.313192982,0.31
tpcds_sf10_t64,Q66,3,5,0.31129128,0.31
tpcds_sf10_t64,Q66,3,10,0.31005418,0.31
tpcds_sf10_t64,Q66,3,20,0.31,0.31
tpcds_sf10_t64,Q66,4,1,0.3185,0.31
tpcds_sf10_t64,Q66,4,2,0.317157895,0.31
tpcds_sf10_t64,Q66,4,3,0.315964912,0.31
tpcds_sf10_t64,Q66,4,5,0.313991228,0.31
tpcds_sf10_t64,Q66,4,10,0.311052632,0.31
tpcds_sf10_t64,Q66,4,20,0.31,0.31
tpcds_sf10_t64,Q67,1,1,2.0245,1.97
tpcds_sf10_t64,Q67,1,2,1.99836842,1.97
tpcds_sf10_t64,Q67,1,3,1.98776316,1.97
tpcds_sf10_t64,Q67,1,5,1.98065531,1.97
tpcds_sf10_t64,Q67,1,10,1.97543344,1.97
tpcds_sf10_t64,Q67,1,20,1.97,1.97
tpcds_sf10_t64,Q67,2,1,2.0065,1.98
tpcds_sf10_t64,Q67,2,2,1.98826316,1.98
tpcds_sf10_t64,Q67,2,3,1.98375439,1.98
tpcds_sf10_t64,Q67,2,5,1.98130482,1.98
tpcds_sf10_t64,Q67,2,10,1.98005418,1.98
tpcds_sf10_t64,Q67,2,20,1.98,1.98
tpcds_sf10_t64,Q67,3,1,1.9995,1.78
tpcds_sf10_t64,Q67,3,2,1.95115789,1.78
tpcds_sf10_t64,Q67,3,3,1.92220175,1.78
tpcds_sf10_t64,Q67,3,5,1.88589654,1.78
tpcds_sf10_t64,Q67,3,10,1.83500774,1.78
tpcds_sf10_t64,Q67,3,20,1.78,1.78
tpcds_sf10_t64,Q67,4,1,2.096,2.07
tpcds_sf10_t64,Q67,4,2,2.09042105,2.07
tpcds_sf10_t64,Q67,4,3,2.08805263,2.07
tpcds_sf10_t64,Q67,4,5,2.08516254,2.07
tpcds_sf10_t64,Q67,4,10,2.08000005,2.07
tpcds_sf10_t64,Q67,4,20,2.07,2.07
tpcds_sf10_t64,Q68,1,1,0.52,0.52
tpcds_sf10_t64,Q68,1,2,0.52,0.52
tpcds_sf10_t64,Q68,1,3,0.52,0.52
tpcds_sf10_t64,Q68,1,5,0.52,0.52
tpcds_sf10_t64,Q68,1,10,0.52,0.52
tpcds_sf10_t64,Q68,1,20,0.52,0.52
tpcds_sf10_t64,Q68,2,1,0.52,0.52
tpcds_sf10_t64,Q68,2,2,0.52,0.52
tpcds_sf10_t64,Q68,2,3,0.52,0.52
tpcds_sf10_t64,Q68,2,5,0.52,0.52
tpcds_sf10_t64,Q68,2,10,0.52,0.52
tpcds_sf10_t64,Q68,2,20,0.52,0.52
tpcds_sf10_t64,Q68,3,1,0.52,0.52
tpcds_sf10_t64,Q68,3,2,0.52,0.52
tpcds_sf10_t64,Q68,3,3,0.52,0.52
tpcds_sf10_t64,Q68,3,5,0.52,0.52
tpcds_sf10_t64,Q68,3,10,0.52,0.52
tpcds_sf10_t64,Q68,3,20,0.52,0.52
tpcds_sf10_t64,Q68,4,1,0.52,0.52
tpcds_sf10_t64,Q68,4,2,0.52,0.52
tpcds_sf10_t64,Q68,4,3,0.52,0.52
tpcds_sf10_t64,Q68,4,5,0.52,0.52
tpcds_sf10_t64,Q68,4,10,0.52,0.52
tpcds_sf10_t64,Q68,4,20,0.52,0.52
tpcds_sf10_t64,Q69,1,1,0.3435,0.31
tpcds_sf10_t64,Q69,1,2,0.322421053,0.31
tpcds_sf10_t64,Q69,1,3,0.316842105,0.31
tpcds_sf10_t64,Q69,1,5,0.313997678,0.31
tpcds_sf10_t64,Q69,1,10,0.311052632,0.31
tpcds_sf10_t64,Q69,1,20,0.31,0.31
tpcds_sf10_t64,Q69,2,1,0.317,0.31
tpcds_sf10_t64,Q69,2,2,0.314789474,0.31
tpcds_sf10_t64,Q69,2,3,0.313192982,0.31
tpcds_sf10_t64,Q69,2,5,0.31129128,0.31
tpcds_sf10_t64,Q69,2,10,0.31005418,0.31
tpcds_sf10_t64,Q69,2,20,0.31,0.31
tpcds_sf10_t64,Q69,3,1,0.316,0.31
tpcds_sf10_t64,Q69,3,2,0.313473684,0.31
tpcds_sf10_t64,Q69,3,3,0.311929825,0.31
tpcds_sf10_t64,Q69,3,5,0.310510836,0.31
tpcds_sf10_t64,Q69,3,10,0.310003572,0.31
tpcds_sf10_t64,Q69,3,20,0.31,0.31
tpcds_sf10_t64,Q69,4,1,0.317,0.31
tpcds_sf10_t64,Q69,4,2,0.314789474,0.31
tpcds_sf10_t64,Q69,4,3,0.313192982,0.31
tpcds_sf10_t64,Q69,4,5,0.31129128,0.31
tpcds_sf10_t64,Q69,4,10,0.31005418,0.31
tpcds_sf10_t64,Q69,4,20,0.31,0.31
tpcds_sf10_t64,Q70,1,1,0.42,0.42
tpcds_sf10_t64,Q70,1,2,0.42,0.42
tpcds_sf10_t64,Q70,1,3,0.42,0.42
tpcds_sf10_t64,Q70,1,5,0.42,0.42
tpcds_sf10_t64,Q70,1,10,0.42,0.42
tpcds_sf10_t64,Q70,1,20,0.42,0.42
tpcds_sf10_t64,Q70,2,1,0.42,0.42
tpcds_sf10_t64,Q70,2,2,0.42,0.42
tpcds_sf10_t64,Q70,2,3,0.42,0.42
tpcds_sf10_t64,Q70,2,5,0.42,0.42
tpcds_sf10_t64,Q70,2,10,0.42,0.42
tpcds_sf10_t64,Q70,2,20,0.42,0.42
tpcds_sf10_t64,Q70,3,1,0.42,0.42
tpcds_sf10_t64,Q70,3,2,0.42,0.42
tpcds_sf10_t64,Q70,3,3,0.42,0.42
tpcds_sf10_t64,Q70,3,5,0.42,0.42
tpcds_sf10_t64,Q70,3,10,0.42,0.42
tpcds_sf10_t64,Q70,3,20,0.42,0.42
tpcds_sf10_t64,Q70,4,1,0.52,0.52
tpcds_sf10_t64,Q70,4,2,0.52,0.52
tpcds_sf10_t64,Q70,4,3,0.52,0.52
tpcds_sf10_t64,Q70,4,5,0.52,0.52
tpcds_sf10_t64,Q70,4,10,0.52,0.52
tpcds_sf10_t64,Q70,4,20,0.52,0.52
tpcds_sf10_t64,Q71,1,1,0.42,0.42
tpcds_sf10_t64,Q71,1,2,0.42,0.42
tpcds_sf10_t64,Q71,1,3,0.42,0.42
tpcds_sf10_t64,Q71,1,5,0.42,0.42
tpcds_sf10_t64,Q71,1,10,0.42,0.42
tpcds_sf10_t64,Q71,1,20,0.42,0.42
tpcds_sf10_t64,Q71,2,1,0.42,0.42
tpcds_sf10_t64,Q71,2,2,0.42,0.42
tpcds_sf10_t64,Q71,2,3,0.42,0.42
tpcds_sf10_t64,Q71,2,5,0.42,0.42
tpcds_sf10_t64,Q71,2,10,0.42,0.42
tpcds_sf10_t64,Q71,2,20,0.42,0.42
tpcds_sf10_t64,Q71,3,1,0.42,0.42
tpcds_sf10_t64,Q71,3,2,0.42,0.42
tpcds_sf10_t64,Q71,3,3,0.42,0.42
tpcds_sf10_t64,Q71,3,5,0.42,0.42
tpcds_sf10_t64,Q71,3,10,0.42,0.42
tpcds_sf10_t64,Q71,3,20,0.42,0.42
tpcds_sf10_t64,Q71,4,1,0.42,0.42
tpcds_sf10_t64,Q71,4,2,0.42,0.42
tpcds_sf10_t64,Q71,4,3,0.42,0.42
tpcds_sf10_t64,Q71,4,5,0.42,0.42
tpcds_sf10_t64,Q71,4,10,0.42,0.42
tpcds_sf10_t64,Q71,4,20,0.42,0.42
tpcds_sf10_t64,Q72,1,1,4.1095,0.73
tpcds_sf10_t64,Q72,1,2,2.99978947,0.73
tpcds_sf10_t64,Q72,1,3,2.30954386,0.73
tpcds_sf10_t64,Q72,1,5,1.49664151,0.73
tpcds_sf10_t64,Q72,1,10,0.836209812,0.73
tpcds_sf10_t64,Q72,1,20,0.73,0.73
tpcds_sf10_t64,Q72,2,1,0.5265,0.42
tpcds_sf10_t64,Q72,2,2,0.502263158,0.42
tpcds_sf10_t64,Q72,2,3,0.491675439,0.42
tpcds_sf10_t64,Q72,2,5,0.475263158,0.42
tpcds_sf10_t64,Q72,2,10,0.443684211,0.42
tpcds_sf10_t64,Q72,2,20,0.42,0.42
tpcds_sf10_t64,Q72,3,1,0.526,0.42
tpcds_sf10_t64,Q72,3,2,0.510052632,0.42
tpcds_sf10_t64,Q72,3,3,0.505,0.42
tpcds_sf10_t64,Q72,3,5,0.495,0.42
tpcds_sf10_t64,Q72,3,10,0.47,0.42
tpcds_sf10_t64,Q72,3,20,0.42,0.42
tpcds_sf10_t64,Q72,4,1,0.592,0.52
tpcds_sf10_t64,Q72,4,2,0.570263158,0.52
tpcds_sf10_t64,Q72,4,3,0.554701754,0.52
tpcds_sf10_t64,Q72,4,5,0.535612745,0.52
tpcds_sf10_t64,Q72,4,10,0.521540248,0.52
tpcds_sf10_t64,Q72,4,20,0.52,0.52
tpcds_sf10_t64,Q73,1,1,0.323,0.31
tpcds_sf10_t64,Q73,1,2,0.316315789,0.31
tpcds_sf10_t64,Q73,1,3,0.314912281,0.31
tpcds_sf10_t64,Q73,1,5,0.312817337,0.31
tpcds_sf10_t64,Q73,1,10,0.310433437,0.31
tpcds_sf10_t64,Q73,1,20,0.31,0.31
tpcds_sf10_t64,Q73,2,1,0.317,0.31
tpcds_sf10_t64,Q73,2,2,0.314789474,0.31
tpcds_sf10_t64,Q73,2,3,0.313192982,0.31
tpcds_sf10_t64,Q73,2,5,0.31129128,0.31
tpcds_sf10_t64,Q73,2,10,0.31005418,0.31
tpcds_sf10_t64,Q73,2,20,0.31,0.31
tpcds_sf10_t64,Q73,3,1,0.3185,0.31
tpcds_sf10_t64,Q73,3,2,0.317157895,0.31
tpcds_sf10_t64,Q73,3,3,0.315964912,0.31
tpcds_sf10_t64,Q73,3,5,0.313991228,0.31
tpcds_sf10_t64,Q73,3,10,0.311052632,0.31
tpcds_sf10_t64,Q73,3,20,0.31,0.31
tpcds_sf10_t64,Q73,4,1,0.318,0.31
tpcds_sf10_t64,Q73,4,2,0.316315789,0.31
tpcds_sf10_t64,Q73,4,3,0.314912281,0.31
tpcds_sf10_t64,Q73,4,5,0.312817337,0.31
tpcds_sf10_t64,Q73,4,10,0.310433437,0.31
tpcds_sf10_t64,Q73,4,20,0.31,0.31
tpcds_sf10_t64,Q74,1,1,0.726,0.62
tpcds_sf10_t64,Q74,1,2,0.670263158,0.62
tpcds_sf10_t64,Q74,1,3,0.6425,0.62
tpcds_sf10_t64,Q74,1,5,0.623548762,0.62
tpcds_sf10_t64,Q74,1,10,0.620001678,0.62
tpcds_sf10_t64,Q74,1,20,0.62,0.62
tpcds_sf10_t64,Q74,2,1,0.6755,0.52
tpcds_sf10_t64,Q74,2,2,0.619210526,0.52
tpcds_sf10_t64,Q74,2,3,0.596535088,0.52
tpcds_sf10_t64,Q74,2,5,0.575638545,0.52
tpcds_sf10_t64,Q74,2,10,0.543684806,0.52
tpcds_sf10_t64,Q74,2,20,0.52,0.52
tpcds_sf10_t64,Q74,3,1,0.724,0.52
tpcds_sf10_t64,Q74,3,2,0.659789474,0.52
tpcds_sf10_t64,Q74,3,3,0.628859649,0.52
tpcds_sf10_t64,Q74,3,5,0.601429309,0.52
tpcds_sf10_t64,Q74,3,10,0.571053173,0.52
tpcds_sf10_t64,Q74,3,20,0.52,0.52
tpcds_sf10_t64,Q74,4,1,0.8135,0.52
tpcds_sf10_t64,Q74,4,2,0.700210526,0.52
tpcds_sf10_t64,Q74,4,3,0.64872807,0.52
tpcds_sf10_t64,Q74,4,5,0.604650413,0.52
tpcds_sf10_t64,Q74,4,10,0.570090985,0.52
tpcds_sf10_t64,Q74,4,20,0.52,0.52
tpcds_sf10_t64,Q75,1,1,0.62,0.62
tpcds_sf10_t64,Q75,1,2,0.62,0.62
tpcds_sf10_t64,Q75,1,3,0.62,0.62
tpcds_sf10_t64,Q75,1,5,0.62,0.62
tpcds_sf10_t64,Q75,1,10,0.62,0.62
tpcds_sf10_t64,Q75,1,20,0.62,0.62
tpcds_sf10_t64,Q75,2,1,0.62,0.62
tpcds_sf10_t64,Q75,2,2,0.62,0.62
tpcds_sf10_t64,Q75,2,3,0.62,0.62
tpcds_sf10_t64,Q75,2,5,0.62,0.62
tpcds_sf10_t64,Q75,2,10,0.62,0.62
tpcds_sf10_t64,Q75,2,20,0.62,0.62
tpcds_sf10_t64,Q75,3,1,0.621,0.62
tpcds_sf10_t64,Q75,3,2,0.620052632,0.62
tpcds_sf10_t64,Q75,3,3,0.62,0.62
tpcds_sf10_t64,Q75,3,5,0.62,0.62
tpcds_sf10_t64,Q75,3,10,0.62,0.62
tpcds_sf10_t64,Q75,3,20,0.62,0.62
tpcds_sf10_t64,Q75,4,1,0.6235,0.62
tpcds_sf10_t64,Q75,4,2,0.621105263,0.62
tpcds_sf10_t64,Q75,4,3,0.620307018,0.62
tpcds_sf10_t64,Q75,4,5,0.620013545,0.62
tpcds_sf10_t64,Q75,4,10,0.62,0.62
tpcds_sf10_t64,Q75,4,20,0.62,0.62
tpcds_sf10_t64,Q76,1,1,0.52,0.52
tpcds_sf10_t64,Q76,1,2,0.52,0.52
tpcds_sf10_t64,Q76,1,3,0.52,0.52
tpcds_sf10_t64,Q76,1,5,0.52,0.52
tpcds_sf10_t64,Q76,1,10,0.52,0.52
tpcds_sf10_t64,Q76,1,20,0.52,0.52
tpcds_sf10_t64,Q76,2,1,0.52,0.52
tpcds_sf10_t64,Q76,2,2,0.52,0.52
tpcds_sf10_t64,Q76,2,3,0.52,0.52
tpcds_sf10_t64,Q76,2,5,0.52,0.52
tpcds_sf10_t64,Q76,2,10,0.52,0.52
tpcds_sf10_t64,Q76,2,20,0.52,0.52
tpcds_sf10_t64,Q76,3,1,0.52,0.52
tpcds_sf10_t64,Q76,3,2,0.52,0.52
tpcds_sf10_t64,Q76,3,3,0.52,0.52
tpcds_sf10_t64,Q76,3,5,0.52,0.52
tpcds_sf10_t64,Q76,3,10,0.52,0.52
tpcds_sf10_t64,Q76,3,20,0.52,0.52
tpcds_sf10_t64,Q76,4,1,0.546,0.52
tpcds_sf10_t64,Q76,4,2,0.525842105,0.52
tpcds_sf10_t64,Q76,4,3,0.521096491,0.52
tpcds_sf10_t64,Q76,4,5,0.52001935,0.52
tpcds_sf10_t64,Q76,4,10,0.52,0.52
tpcds_sf10_t64,Q76,4,20,0.52,0.52
tpcds_sf10_t64,Q77,1,1,0.52,0.52
tpcds_sf10_t64,Q77,1,2,0.52,0.52
tpcds_sf10_t64,Q77,1,3,0.52,0.52
tpcds_sf10_t64,Q77,1,5,0.52,0.52
tpcds_sf10_t64,Q77,1,10,0.52,0.52
tpcds_sf10_t64,Q77,1,20,0.52,0.52
tpcds_sf10_t64,Q77,2,1,0.52,0.52
tpcds_sf10_t64,Q77,2,2,0.52,0.52
tpcds_sf10_t64,Q77,2,3,0.52,0.52
tpcds_sf10_t64,Q77,2,5,0.52,0.52
tpcds_sf10_t64,Q77,2,10,0.52,0.52
tpcds_sf10_t64,Q77,2,20,0.52,0.52
tpcds_sf10_t64,Q77,3,1,0.52,0.52
tpcds_sf10_t64,Q77,3,2,0.52,0.52
tpcds_sf10_t64,Q77,3,3,0.52,0.52
tpcds_sf10_t64,Q77,3,5,0.52,0.52
tpcds_sf10_t64,Q77,3,10,0.52,0.52
tpcds_sf10_t64,Q77,3,20,0.52,0.52
tpcds_sf10_t64,Q77,4,1,0.52,0.52
tpcds_sf10_t64,Q77,4,2,0.52,0.52
tpcds_sf10_t64,Q77,4,3,0.52,0.52
tpcds_sf10_t64,Q77,4,5,0.52,0.52
tpcds_sf10_t64,Q77,4,10,0.52,0.52
tpcds_sf10_t64,Q77,4,20,0.52,0.52
tpcds_sf10_t64,Q78,1,1,0.83,0.83
tpcds_sf10_t64,Q78,1,2,0.83,0.83
tpcds_sf10_t64,Q78,1,3,0.83,0.83
tpcds_sf10_t64,Q78,1,5,0.83,0.83
tpcds_sf10_t64,Q78,1,10,0.83,0.83
tpcds_sf10_t64,Q78,1,20,0.83,0.83
tpcds_sf10_t64,Q78,2,1,0.83,0.83
tpcds_sf10_t64,Q78,2,2,0.83,0.83
tpcds_sf10_t64,Q78,2,3,0.83,0.83
tpcds_sf10_t64,Q78,2,5,0.83,0.83
tpcds_sf10_t64,Q78,2,10,0.83,0.83
tpcds_sf10_t64,Q78,2,20,0.83,0.83
tpcds_sf10_t64,Q78,3,1,0.855,0.83
tpcds_sf10_t64,Q78,3,2,0.835263158,0.83
tpcds_sf10_t64,Q78,3,3,0.830877193,0.83
tpcds_sf10_t64,Q78,3,5,0.83000645,0.83
tpcds_sf10_t64,Q78,3,10,0.83,0.83
tpcds_sf10_t64,Q78,3,20,0.83,0.83
tpcds_sf10_t64,Q78,4,1,0.943,0.93
tpcds_sf10_t64,Q78,4,2,0.931315789,0.93
tpcds_sf10_t64,Q78,4,3,0.930175439,0.93
tpcds_sf10_t64,Q78,4,5,0.93000387,0.93
tpcds_sf10_t64,Q78,4,10,0.93,0.93
tpcds_sf10_t64,Q78,4,20,0.93,0.93
tpcds_sf10_t64,Q79,1,1,0.42,0.42
tpcds_sf10_t64,Q79,1,2,0.42,0.42
tpcds_sf10_t64,Q79,1,3,0.42,0.42
tpcds_sf10_t64,Q79,1,5,0.42,0.42
tpcds_sf10_t64,Q79,1,10,0.42,0.42
tpcds_sf10_t64,Q79,1,20,0.42,0.42
tpcds_sf10_t64,Q79,2,1,0.42,0.42
tpcds_sf10_t64,Q79,2,2,0.42,0.42
tpcds_sf10_t64,Q79,2,3,0.42,0.42
tpcds_sf10_t64,Q79,2,5,0.42,0.42
tpcds_sf10_t64,Q79,2,10,0.42,0.42
tpcds_sf10_t64,Q79,2,20,0.42,0.42
tpcds_sf10_t64,Q79,3,1,0.42,0.42
tpcds_sf10_t64,Q79,3,2,0.42,0.42
tpcds_sf10_t64,Q79,3,3,0.42,0.42
tpcds_sf10_t64,Q79,3,5,0.42,0.42
tpcds_sf10_t64,Q79,3,10,0.42,0.42
tpcds_sf10_t64,Q79,3,20,0.42,0.42
tpcds_sf10_t64,Q79,4,1,0.52,0.52
tpcds_sf10_t64,Q79,4,2,0.52,0.52
tpcds_sf10_t64,Q79,4,3,0.52,0.52
tpcds_sf10_t64,Q79,4,5,0.52,0.52
tpcds_sf10_t64,Q79,4,10,0.52,0.52
tpcds_sf10_t64,Q79,4,20,0.52,0.52
tpcds_sf10_t64,Q80,1,1,0.6205,0.62
tpcds_sf10_t64,Q80,1,2,0.62,0.62
tpcds_sf10_t64,Q80,1,3,0.62,0.62
tpcds_sf10_t64,Q80,1,5,0.62,0.62
tpcds_sf10_t64,Q80,1,10,0.62,0.62
tpcds_sf10_t64,Q80,1,20,0.62,0.62
tpcds_sf10_t64,Q80,2,1,0.62,0.62
tpcds_sf10_t64,Q80,2,2,0.62,0.62
tpcds_sf10_t64,Q80,2,3,0.62,0.62
tpcds_sf10_t64,Q80,2,5,0.62,0.62
tpcds_sf10_t64,Q80,2,10,0.62,0.62
tpcds_sf10_t64,Q80,2,20,0.62,0.62
tpcds_sf10_t64,Q80,3,1,0.6205,0.62
tpcds_sf10_t64,Q80,3,2,0.62,0.62
tpcds_sf10_t64,Q80,3,3,0.62,0.62
tpcds_sf10_t64,Q80,3,5,0.62,0.62
tpcds_sf10_t64,Q80,3,10,0.62,0.62
tpcds_sf10_t64,Q80,3,20,0.62,0.62
tpcds_sf10_t64,Q80,4,1,0.6205,0.62
tpcds_sf10_t64,Q80,4,2,0.62,0.62
tpcds_sf10_t64,Q80,4,3,0.62,0.62
tpcds_sf10_t64,Q80,4,5,0.62,0.62
tpcds_sf10_t64,Q80,4,10,0.62,0.62
tpcds_sf10_t64,Q80,4,20,0.62,0.62
tpcds_sf10_t64,Q81,1,1,0.315,0.31
tpcds_sf10_t64,Q81,1,2,0.312368421,0.31
tpcds_sf10_t64,Q81,1,3,0.311052632,0.31
tpcds_sf10_t64,Q81,1,5,0.310162539,0.31
tpcds_sf10_t64,Q81,1,10,0.310000054,0.31
tpcds_sf10_t64,Q81,1,20,0.31,0.31
tpcds_sf10_t64,Q81,2,1,0.316,0.31
tpcds_sf10_t64,Q81,2,2,0.313473684,0.31
tpcds_sf10_t64,Q81,2,3,0.311929825,0.31
tpcds_sf10_t64,Q81,2,5,0.310510836,0.31
tpcds_sf10_t64,Q81,2,10,0.310003572,0.31
tpcds_sf10_t64,Q81,2,20,0.31,0.31
tpcds_sf10_t64,Q81,3,1,0.3165,0.31
tpcds_sf10_t64,Q81,3,2,0.314105263,0.31
tpcds_sf10_t64,Q81,3,3,0.312508772,0.31
tpcds_sf10_t64,Q81,3,5,0.310830108,0.31
tpcds_sf10_t64,Q81,3,10,0.31001548,0.31
tpcds_sf10_t64,Q81,3,20,0.31,0.31
tpcds_sf10_t64,Q81,4,1,0.316,0.31
tpcds_sf10_t64,Q81,4,2,0.313473684,0.31
tpcds_sf10_t64,Q81,4,3,0.311929825,0.31
tpcds_sf10_t64,Q81,4,5,0.310510836,0.31
tpcds_sf10_t64,Q81,4,10,0.310003572,0.31
tpcds_sf10_t64,Q81,4,20,0.31,0.31
tpcds_sf10_t64,Q82,1,1,0.94,0.31
tpcds_sf10_t64,Q82,1,2,0.560684211,0.31
tpcds_sf10_t64,Q82,1,3,0.417157895,0.31
tpcds_sf10_t64,Q82,1,5,0.334512384,0.31
tpcds_sf10_t64,Q82,1,10,0.310978047,0.31
tpcds_sf10_t64,Q82,1,20,0.31,0.31
tpcds_sf10_t64,Q82,2,1,0.4285,0.31
tpcds_sf10_t64,Q82,2,2,0.340526316,0.31
tpcds_sf10_t64,Q82,2,3,0.317236842,0.31
tpcds_sf10_t64,Q82,2,5,0.310417957,0.31
tpcds_sf10_t64,Q82,2,10,0.310000595,0.31
tpcds_sf10_t64,Q82,2,20,0.31,0.31
tpcds_sf10_t64,Q82,3,1,0.435,0.31
tpcds_sf10_t64,Q82,3,2,0.344526316,0.31
tpcds_sf10_t64,Q82,3,3,0.319508772,0.31
tpcds_sf10_t64,Q82,3,5,0.311417699,0.31
tpcds_sf10_t64,Q82,3,10,0.31005418,0.31
tpcds_sf10_t64,Q82,3,20,0.31,0.31
tpcds_sf10_t64,Q82,4,1,0.3005,0.21
tpcds_sf10_t64,Q82,4,2,0.284473684,0.21
tpcds_sf10_t64,Q82,4,3,0.271096491,0.21
tpcds_sf10_t64,Q82,4,5,0.250210268,0.21
tpcds_sf10_t64,Q82,4,10,0.220526911,0.21
tpcds_sf10_t64,Q82,4,20,0.21,0.21
tpcds_sf10_t64,Q83,1,1,0.21,0.21
tpcds_sf10_t64,Q83,1,2,0.21,0.21
tpcds_sf10_t64,Q83,1,3,0.21,0.21
tpcds_sf10_t64,Q83,1,5,0.21,0.21
tpcds_sf10_t64,Q83,1,10,0.21,0.21
tpcds_sf10_t64,Q83,1,20,0.21,0.21
tpcds_sf10_t64,Q83,2,1,0.21,0.21
tpcds_sf10_t64,Q83,2,2,0.21,0.21
tpcds_sf10_t64,Q83,2,3,0.21,0.21
tpcds_sf10_t64,Q83,2,5,0.21,0.21
tpcds_sf10_t64,Q83,2,10,0.21,0.21
tpcds_sf10_t64,Q83,2,20,0.21,0.21
tpcds_sf10_t64,Q83,3,1,0.21,0.21
tpcds_sf10_t64,Q83,3,2,0.21,0.21
tpcds_sf10_t64,Q83,3,3,0.21,0.21
tpcds_sf10_t64,Q83,3,5,0.21,0.21
tpcds_sf10_t64,Q83,3,10,0.21,0.21
tpcds_sf10_t64,Q83,3,20,0.21,0.21
tpcds_sf10_t64,Q83,4,1,0.21,0.21
tpcds_sf10_t64,Q83,4,2,0.21,0.21
tpcds_sf10_t64,Q83,4,3,0.21,0.21
tpcds_sf10_t64,Q83,4,5,0.21,0.21
tpcds_sf10_t64,Q83,4,10,0.21,0.21
tpcds_sf10_t64,Q83,4,20,0.21,0.21
tpcds_sf10_t64,Q84,1,1,0.252,0.21
tpcds_sf10_t64,Q84,1,2,0.225052632,0.21
tpcds_sf10_t64,Q84,1,3,0.214947368,0.21
tpcds_sf10_t64,Q84,1,5,0.210361197,0.21
tpcds_sf10_t64,Q84,1,10,0.21,0.21
tpcds_sf10_t64,Q84,1,20,0.21,0.21
tpcds_sf10_t64,Q84,2,1,0.2105,0.21
tpcds_sf10_t64,Q84,2,2,0.21,0.21
tpcds_sf10_t64,Q84,2,3,0.21,0.21
tpcds_sf10_t64,Q84,2,5,0.21,0.21
tpcds_sf10_t64,Q84,2,10,0.21,0.21
tpcds_sf10_t64,Q84,2,20,0.21,0.21
tpcds_sf10_t64,Q84,3,1,0.21,0.21
tpcds_sf10_t64,Q84,3,2,0.21,0.21
tpcds_sf10_t64,Q84,3,3,0.21,0.21
tpcds_sf10_t64,Q84,3,5,0.21,0.21
tpcds_sf10_t64,Q84,3,10,0.21,0.21
tpcds_sf10_t64,Q84,3,20,0.21,0.21
tpcds_sf10_t64,Q84,4,1,0.21,0.21
tpcds_sf10_t64,Q84,4,2,0.21,0.21
tpcds_sf10_t64,Q84,4,3,0.21,0.21
tpcds_sf10_t64,Q84,4,5,0.21,0.21
tpcds_sf10_t64,Q84,4,10,0.21,0.21
tpcds_sf10_t64,Q84,4,20,0.21,0.21
tpcds_sf10_t64,Q85,1,1,0.344,0.31
tpcds_sf10_t64,Q85,1,2,0.323315789,0.31
tpcds_sf10_t64,Q85,1,3,0.318035088,0.31
tpcds_sf10_t64,Q85,1,5,0.315532766,0.31
